Date,WindDirection
2014-12-01 04:00:00,160.41070586442947
2014-12-01 06:00:00,178.27186587452888
2014-12-01 07:00:00,166.1853243112564
2014-12-01 09:00:00,171.65667986869812
2014-12-01 10:00:00,147.664047986269
2014-12-01 11:00:00,166.12978367507458
2014-12-01 12:00:00,122.40024114400148
2014-12-01 13:00:00,124.33858106285334
2014-12-01 14:00:00,120.6660290658474
2014-12-01 15:00:00,124.00851546227932
2014-12-01 16:00:00,157.75839114189148
2014-12-01 17:00:00,142.62722235918045
2014-12-01 18:00:00,152.8320066779852
2014-12-01 19:00:00,167.63149470090866
2014-12-01 20:00:00,169.90953907370567
2014-12-01 21:00:00,207.23046478629112
2014-12-01 23:00:00,193.80453197658062
2014-12-02 07:00:00,175.87036974728107
2014-12-02 08:00:00,166.08911441266537
2014-12-02 09:00:00,200.9400225430727
2014-12-02 10:00:00,173.82313683629036
2014-12-02 11:00:00,169.15133719146252
2014-12-02 12:00:00,93.83833873271942
2014-12-02 13:00:00,102.77058599889278
2014-12-02 14:00:00,100.19474943727255
2014-12-02 15:00:00,92.1116814315319
2014-12-02 16:00:00,97.74442637711763
2014-12-02 17:00:00,122.61831741034985
2014-12-02 18:00:00,125.9624115228653
2014-12-03 08:00:00,170.38240112364292
2014-12-03 09:00:00,156.1560192257166
2014-12-03 10:00:00,125.79864777624607
2014-12-03 11:00:00,116.40270839631557
2014-12-03 12:00:00,109.64992868900299
2014-12-03 13:00:00,104.70306073129177
2014-12-03 14:00:00,113.49432767182589
2014-12-03 15:00:00,109.36880166828632
2014-12-03 16:00:00,121.89838065952063
2014-12-03 17:00:00,124.6822080463171
2014-12-04 08:00:00,128.31686706840992
2014-12-04 09:00:00,189.39392665028572
2014-12-04 10:00:00,125.31725589931011
2014-12-04 11:00:00,104.82191263139248
2014-12-04 12:00:00,96.60326801240444
2014-12-04 13:00:00,101.8268715441227
2014-12-04 14:00:00,118.25983632355928
2014-12-04 15:00:00,102.5449326261878
2014-12-04 16:00:00,204.12155869603157
2014-12-04 17:00:00,189.2125673443079
2014-12-04 18:00:00,96.95806713402271
2014-12-04 19:00:00,202.07971461117268
2014-12-05 08:00:00,184.1182360947132
2014-12-05 09:00:00,184.1406548023224
2014-12-05 10:00:00,126.8517911285162
2014-12-05 11:00:00,160.2378019541502
2014-12-05 13:00:00,106.12292709946632
2014-12-06 08:00:00,151.38940899074078
