Date,HeatIndex
2015-12-01 01:00:00,32.27624264657497
2015-12-01 02:00:00,32.828699302673336
2015-12-01 03:00:00,33.48966715633869
2015-12-01 04:00:00,32.563247030973436
2015-12-01 05:00:00,32.503069177269936
2015-12-01 07:00:00,31.853442069888114
2015-12-01 08:00:00,35.82638469934463
2015-12-01 10:00:00,30.93927790522575
2015-12-01 13:00:00,37.40137218236922
2015-12-01 14:00:00,37.83816103339195
2015-12-01 15:00:00,36.920711064338676
2015-12-01 16:00:00,35.31400019228458
2015-12-01 17:00:00,35.257132408022876
2015-12-01 18:00:00,35.43537344932555
2015-12-01 19:00:00,35.25422376692295
2015-12-01 20:00:00,34.93041457533836
2015-12-01 21:00:00,34.30660389959812
2015-12-01 22:00:00,32.47207321226597
2015-12-01 23:00:00,31.162948396801948
2015-12-02 01:00:00,30.546072250604627
2015-12-02 02:00:00,31.013672441244125
2015-12-02 07:00:00,31.700208273530006
2015-12-02 09:00:00,33.56739602684974
2015-12-02 10:00:00,37.84635945558547
2015-12-02 11:00:00,38.421460151672356
2015-12-02 12:00:00,38.339375704526894
2015-12-02 13:00:00,39.23029553294181
2015-12-02 14:00:00,37.69115069508552
2015-12-02 15:00:00,36.73000886440276
2015-12-02 16:00:00,36.68115276694297
2015-12-02 17:00:00,34.62928107380867
2015-12-02 18:00:00,33.95688701868057
2015-12-02 19:00:00,35.04425775408745
2015-12-02 20:00:00,34.216058862209316
2015-12-02 21:00:00,34.74787492752075
2015-12-02 22:00:00,35.09542325139046
2015-12-02 23:00:00,31.20685231387615
2015-12-03 00:00:00,31.6248589605093
2015-12-03 01:00:00,29.693465355038644
2015-12-03 02:00:00,30.460776904225348
2015-12-03 06:00:00,31.043336993455885
2015-12-03 07:00:00,32.5933583766222
2015-12-03 08:00:00,33.25570248067379
2015-12-03 09:00:00,38.04374192953109
2015-12-03 10:00:00,37.63300530314445
2015-12-03 11:00:00,37.930316531658164
2015-12-03 12:00:00,39.181723231077186
2015-12-03 13:00:00,38.068881577253336
2015-12-03 14:00:00,37.32721818685531
2015-12-03 15:00:00,37.057464671134944
2015-12-03 16:00:00,37.15505976080894
2015-12-03 17:00:00,35.90844593644142
2015-12-03 18:00:00,34.698251315951346
2015-12-03 19:00:00,34.00164548754692
2015-12-03 20:00:00,33.885718151926994
2015-12-03 21:00:00,34.28674401044845
2015-12-03 22:00:00,34.28674401044845
2015-12-03 23:00:00,31.274444195628163
2015-12-04 07:00:00,31.210629749298093
2015-12-04 08:00:00,33.03048324584961
2015-12-04 10:00:00,36.504812312126155
2015-12-04 11:00:00,36.37986840009689
2015-12-04 12:00:00,38.25625630021094
2015-12-04 13:00:00,39.034533542394634
2015-12-04 14:00:00,38.11882010698318
2015-12-04 15:00:00,37.93202985525131
2015-12-04 16:00:00,37.18301204442977
2015-12-04 17:00:00,36.38782311677932
2015-12-04 18:00:00,33.51874670982361
2015-12-04 21:00:00,31.414729422330854
2015-12-04 22:00:00,29.94191336482763
2015-12-04 23:00:00,32.11368843317032
2015-12-05 00:00:00,31.395581132173536
2015-12-05 01:00:00,31.692312109470365
2015-12-05 02:00:00,30.934224972128867
2015-12-05 03:00:00,31.513765117526052
2015-12-05 06:00:00,32.03426048159599
2015-12-05 09:00:00,32.507282856106755
2015-12-05 10:00:00,35.62646389007568
2015-12-05 11:00:00,35.939957797527306
2015-12-05 12:00:00,37.08085512518882
2015-12-05 13:00:00,36.82737818360328
2015-12-05 14:00:00,37.00767595171928
2015-12-05 15:00:00,38.096155494451516
2015-12-05 16:00:00,36.11801896095275
2015-12-05 17:00:00,33.35366365611553
2015-12-05 19:00:00,33.560370767116545
2015-12-06 07:00:00,34.33162749707699
2015-12-06 08:00:00,33.49445159137249
2015-12-06 09:00:00,36.40064666867256
2015-12-06 10:00:00,37.290974640846244
2015-12-06 11:00:00,35.88937571644782
2015-12-06 12:00:00,37.112397581338875
2015-12-06 13:00:00,36.726990503072734
2015-12-06 14:00:00,34.21479655206203
2015-12-07 09:00:00,32.22650562226772
2015-12-07 10:00:00,34.547073718905445
2015-12-07 11:00:00,33.81432615220547
2015-12-07 12:00:00,36.72346785068511
2015-12-07 13:00:00,36.5776127398014
2015-12-07 14:00:00,36.9391862630844
2015-12-07 15:00:00,35.6716580748558
2015-12-07 16:00:00,34.17356653809547
2015-12-07 17:00:00,33.784334021806714
2015-12-07 18:00:00,33.58810361027717
2015-12-07 19:00:00,34.09453790485859
2015-12-07 21:00:00,34.972324010729785
2015-12-07 22:00:00,32.99864802658558
2015-12-07 23:00:00,33.18074140846729
2015-12-08 00:00:00,33.136064702272414
2015-12-08 01:00:00,31.324984076619145
2015-12-08 07:00:00,30.55660011768341
2015-12-08 08:00:00,35.24206328392029
2015-12-08 09:00:00,35.158194828033444
2015-12-08 10:00:00,35.63049716353416
2015-12-08 11:00:00,36.377875500917426
2015-12-08 12:00:00,37.87268281579017
2015-12-08 13:00:00,37.59758465886115
2015-12-08 14:00:00,38.2636993408203
2015-12-08 15:00:00,38.20862400531768
2015-12-08 16:00:00,34.39683454632759
2015-12-08 17:00:00,34.60446267426014
2015-12-08 18:00:00,33.263875582814215
2015-12-08 19:00:00,33.21072246134281
2015-12-08 20:00:00,31.04048690497875
2015-12-09 07:00:00,29.597678011655805
2015-12-09 08:00:00,31.128075826168057
2015-12-09 09:00:00,32.762027910351755
2015-12-09 10:00:00,36.66485825777053
2015-12-09 11:00:00,36.72654845714568
2015-12-09 12:00:00,37.44324944019317
2015-12-09 13:00:00,37.58205502629279
