Date,Temperature
2015-12-01 01:00:00,28.734097006917
2015-12-01 02:00:00,28.7481522873044
2015-12-01 03:00:00,29.34625994861126
2015-12-01 04:00:00,28.752204944193362
2015-12-01 05:00:00,28.605125123262404
2015-12-01 07:00:00,28.824785113334656
2015-12-01 08:00:00,29.946141305565835
2015-12-01 10:00:00,28.008222422003747
2015-12-01 13:00:00,32.998792219161984
2015-12-01 14:00:00,34.85139965415001
2015-12-01 15:00:00,35.11371093392372
2015-12-01 16:00:00,33.20127096176147
2015-12-01 17:00:00,31.16192645430565
2015-12-01 18:00:00,32.20987279415131
2015-12-01 19:00:00,30.852573090791704
2015-12-01 20:00:00,30.307173666357993
2015-12-01 21:00:00,29.954219180345536
2015-12-01 22:00:00,28.72410824149847
2015-12-01 23:00:00,28.184383562207223
2015-12-02 01:00:00,27.900912103056907
2015-12-02 02:00:00,28.004594238102435
2015-12-02 07:00:00,28.35592746734619
2015-12-02 09:00:00,29.579962053894995
2015-12-02 10:00:00,33.93825252056122
2015-12-02 11:00:00,33.58160541057587
2015-12-02 12:00:00,34.768046629428866
2015-12-02 13:00:00,35.93633154630661
2015-12-02 14:00:00,34.45214837193489
2015-12-02 15:00:00,33.920863956213
2015-12-02 16:00:00,32.8266948223114
2015-12-02 17:00:00,31.593520832061767
2015-12-02 18:00:00,30.451887220144272
2015-12-02 19:00:00,31.724286782741547
2015-12-02 20:00:00,30.115075179934504
2015-12-02 21:00:00,31.067625546455385
2015-12-02 22:00:00,30.746335941553117
2015-12-02 23:00:00,27.970680190622808
2015-12-03 00:00:00,28.71055448502302
2015-12-03 01:00:00,27.324113734066486
2015-12-03 02:00:00,27.547670824080704
2015-12-03 06:00:00,28.22760691344738
2015-12-03 07:00:00,28.830218034982682
2015-12-03 08:00:00,29.106666773557663
2015-12-03 09:00:00,33.71933310627937
2015-12-03 10:00:00,33.50227510929108
2015-12-03 11:00:00,33.80048214197159
2015-12-03 12:00:00,35.31465420126915
2015-12-03 13:00:00,34.43212455511093
2015-12-03 14:00:00,32.620585817098615
2015-12-03 15:00:00,33.131855285167696
2015-12-03 16:00:00,33.23641726970673
2015-12-03 17:00:00,31.812926942110064
2015-12-03 18:00:00,30.663500377535822
2015-12-03 19:00:00,29.726150661706924
2015-12-03 20:00:00,29.4029392182827
2015-12-03 21:00:00,30.063224065303803
2015-12-03 22:00:00,30.063224065303803
2015-12-03 23:00:00,28.071725410223006
2015-12-04 07:00:00,28.275862826406957
2015-12-04 08:00:00,28.799630481004716
2015-12-04 10:00:00,31.40372167825699
2015-12-04 11:00:00,32.0226872742176
2015-12-04 12:00:00,33.84296547174454
2015-12-04 13:00:00,34.81014193296433
2015-12-04 14:00:00,34.05369309782982
2015-12-04 15:00:00,34.325545388460164
2015-12-04 16:00:00,33.289907795190814
2015-12-04 17:00:00,31.598116171360015
2015-12-04 18:00:00,29.569605633616447
2015-12-04 21:00:00,27.380539608746766
2015-12-04 22:00:00,27.070854725316167
2015-12-04 23:00:00,27.632758949697017
2015-12-05 00:00:00,27.819695924967526
2015-12-05 01:00:00,28.03157522678375
2015-12-05 02:00:00,27.442861957848073
2015-12-05 03:00:00,27.902024906873702
2015-12-05 06:00:00,28.238991603255272
2015-12-05 09:00:00,28.873452888429163
2015-12-05 10:00:00,31.624426567554476
2015-12-05 11:00:00,31.42348551750183
2015-12-05 12:00:00,32.70874149799347
2015-12-05 13:00:00,32.46401778459549
2015-12-05 14:00:00,32.34230559468269
2015-12-05 15:00:00,33.203809762001036
2015-12-05 16:00:00,31.47948712706566
2015-12-05 17:00:00,29.292991429567337
2015-12-05 19:00:00,29.657547622919083
2015-12-06 07:00:00,29.82292579114437
2015-12-06 08:00:00,28.993526360392572
2015-12-06 09:00:00,30.81106980443001
2015-12-06 10:00:00,31.522386753559115
2015-12-06 11:00:00,31.076404640078547
2015-12-06 12:00:00,32.52811417579651
2015-12-06 13:00:00,31.79862595796585
2015-12-06 14:00:00,29.219634515047073
2015-12-07 09:00:00,27.888756904006005
2015-12-07 10:00:00,29.911351427435875
2015-12-07 11:00:00,29.694013497233392
2015-12-07 12:00:00,32.53974443078041
2015-12-07 13:00:00,32.26735056638718
2015-12-07 14:00:00,32.630244344472885
2015-12-07 15:00:00,31.073194831609726
2015-12-07 16:00:00,29.582434058189392
2015-12-07 17:00:00,29.588128897547723
2015-12-07 18:00:00,29.95914572775364
2015-12-07 19:00:00,29.928142985701562
2015-12-07 21:00:00,30.039670318365097
2015-12-07 22:00:00,28.929114836454392
2015-12-07 23:00:00,28.84550003260374
2015-12-08 00:00:00,28.764916406571864
2015-12-08 01:00:00,27.750898041576146
2015-12-08 07:00:00,27.434363143891098
2015-12-08 08:00:00,29.317912968993188
2015-12-08 09:00:00,30.653229877352715
2015-12-08 10:00:00,31.56887728571892
2015-12-08 11:00:00,32.21927356123924
2015-12-08 12:00:00,33.43865321874619
2015-12-08 13:00:00,33.64342685937881
2015-12-08 14:00:00,34.20251280069351
2015-12-08 15:00:00,33.34683457016945
2015-12-08 16:00:00,30.28005645275116
2015-12-08 17:00:00,29.97317176759243
2015-12-08 18:00:00,29.36649523973465
2015-12-08 19:00:00,29.30554241538048
2015-12-08 20:00:00,27.95203234255314
2015-12-09 07:00:00,27.277446476742625
2015-12-09 08:00:00,27.517720533907415
2015-12-09 09:00:00,28.86920150667429
2015-12-09 10:00:00,32.39917083978653
2015-12-09 11:00:00,32.05815841555595
2015-12-09 12:00:00,32.62779756188392
2015-12-09 13:00:00,33.66155211925507
2015-12-09 14:00:00,33.281250375509266
