Date,WindDirection
2015-12-01 01:00:00,198.97907495498657
2015-12-01 02:00:00,194.8382806777954
2015-12-01 03:00:00,199.7812056541443
2015-12-01 04:00:00,206.89148426055908
2015-12-01 05:00:00,194.81257438659668
2015-12-01 07:00:00,205.6915283203125
2015-12-01 08:00:00,123.30604076385498
2015-12-01 10:00:00,131.20913743972778
2015-12-01 13:00:00,198.84610176086426
2015-12-01 14:00:00,84.51662600040436
2015-12-01 15:00:00,79.20747220516205
2015-12-01 16:00:00,91.39147639274597
2015-12-01 17:00:00,85.02029657363892
2015-12-01 18:00:00,91.16657853126526
2015-12-01 19:00:00,231.82278871536255
2015-12-01 20:00:00,209.06179904937744
2015-12-01 21:00:00,189.73727703094482
2015-12-01 22:00:00,189.15319919586182
2015-12-01 23:00:00,279.64415073394775
2015-12-02 01:00:00,208.84456157684326
2015-12-02 02:00:00,212.46062994003296
2015-12-02 07:00:00,205.037841796875
2015-12-02 09:00:00,171.0067892074585
2015-12-02 10:00:00,113.24095487594604
2015-12-02 11:00:00,96.45358800888062
2015-12-02 12:00:00,88.6658263206482
2015-12-02 13:00:00,79.5896065235138
2015-12-02 14:00:00,79.71885144710541
2015-12-02 15:00:00,79.60605382919312
2015-12-02 16:00:00,86.03240668773651
2015-12-02 17:00:00,99.57617282867432
2015-12-02 18:00:00,262.35952377319336
2015-12-02 19:00:00,214.08873081207275
2015-12-02 20:00:00,187.80885457992554
2015-12-02 21:00:00,185.26639938354492
2015-12-02 22:00:00,203.256254196167
2015-12-02 23:00:00,208.85194301605225
2015-12-03 00:00:00,200.54082870483398
2015-12-03 01:00:00,212.4323272705078
2015-12-03 02:00:00,212.32207775115967
2015-12-03 06:00:00,206.55661582946777
2015-12-03 07:00:00,187.82054901123047
2015-12-03 08:00:00,168.48507285118103
2015-12-03 09:00:00,102.4285089969635
2015-12-03 10:00:00,91.83128356933594
2015-12-03 11:00:00,96.14809513092041
2015-12-03 12:00:00,82.2469300031662
2015-12-03 13:00:00,85.34758508205414
2015-12-03 14:00:00,85.79712867736816
2015-12-03 15:00:00,93.09478640556335
2015-12-03 16:00:00,90.83847999572754
2015-12-03 17:00:00,111.27572178840637
2015-12-03 18:00:00,153.11460971832275
2015-12-03 19:00:00,132.2027349472046
2015-12-03 20:00:00,123.013014793396
2015-12-03 21:00:00,140.9364151954651
2015-12-03 22:00:00,140.9364151954651
2015-12-03 23:00:00,184.09802913665771
2015-12-04 07:00:00,212.61510372161865
2015-12-04 08:00:00,178.47341537475586
2015-12-04 10:00:00,163.48100423812866
2015-12-04 11:00:00,102.07197904586792
2015-12-04 12:00:00,96.61412358283997
2015-12-04 13:00:00,84.8941844701767
2015-12-04 14:00:00,85.87214469909668
2015-12-04 15:00:00,91.13672018051147
2015-12-04 16:00:00,101.3323974609375
2015-12-04 17:00:00,100.05541920661926
2015-12-04 18:00:00,193.7844944000244
2015-12-04 21:00:00,259.58592653274536
2015-12-04 22:00:00,232.0079469680786
2015-12-04 23:00:00,147.45061039924622
2015-12-05 00:00:00,202.99631595611572
2015-12-05 01:00:00,207.72412776947021
2015-12-05 02:00:00,198.1864070892334
2015-12-05 03:00:00,209.13119316101074
2015-12-05 06:00:00,208.54477643966675
2015-12-05 09:00:00,210.63316583633423
2015-12-05 10:00:00,103.53983402252197
2015-12-05 11:00:00,101.6201663017273
2015-12-05 12:00:00,83.98402512073517
2015-12-05 13:00:00,85.98493695259094
2015-12-05 14:00:00,83.0063009262085
2015-12-05 15:00:00,81.62168025970459
2015-12-05 16:00:00,93.96433711051941
2015-12-05 17:00:00,214.28393125534058
2015-12-05 19:00:00,206.77114963531494
2015-12-06 07:00:00,180.3238821029663
2015-12-06 08:00:00,179.7464668750763
2015-12-06 09:00:00,152.18693017959595
2015-12-06 10:00:00,125.97814321517944
2015-12-06 11:00:00,108.99325847625732
2015-12-06 12:00:00,103.02052617073059
2015-12-06 13:00:00,96.86761379241943
2015-12-06 14:00:00,55.15560507774353
2015-12-07 09:00:00,110.44493436813354
2015-12-07 10:00:00,133.075053691864
2015-12-07 11:00:00,102.01401114463806
2015-12-07 12:00:00,91.30468010902405
2015-12-07 13:00:00,104.11820411682129
