Date,Temperature,HeatIndex,Precipitation,WindSpeed,WindDirection,Visibility,CloudCover,RelativeHumidity
12/1/2015 1:00,28.73409701,32.27624265,-0.002548778,7.491139492,198.979075,7.2278409,33.48986804,73.7666032
12/1/2015 2:00,28.74815229,32.8286993,-0.010641229,7.497334832,194.8382807,5.980088353,35.49888432,73.72499178
12/1/2015 3:00,29.34625995,33.48966716,-0.010387378,7.303612715,199.7812057,6.200151086,34.04028416,71.20186832
12/1/2015 4:00,28.75220494,32.56324703,-0.023558838,6.56213631,206.8914843,5.41463387,34.12517607,71.90615648
12/1/2015 5:00,28.60512512,32.50306918,-0.020727804,6.629204839,194.8125744,5.495735288,35.12746096,74.70683812
12/1/2015 7:00,28.82478511,31.85344207,-0.164481197,6.625554755,205.6915283,6.183450341,28.88760865,70.46787393
12/1/2015 8:00,29.94614131,35.8263847,0.017526622,8.495161593,123.3060408,5.938684642,41.67657495,70.65288704
12/1/2015 10:00,28.00822242,30.93927791,0.059134266,7.739124066,131.2091374,6.494060457,34.48517919,74.96722783
12/1/2015 13:00,32.99879222,37.40137218,0.02040837,11.7131469,198.8461018,8.361410499,41.9660151,57.72702703
12/1/2015 14:00,34.85139965,37.83816103,0.00685988,17.8781112,84.516626,10.23761183,38.10075521,44.87016527
12/1/2015 15:00,35.11371093,36.92071106,0.004489874,19.65349935,79.20747221,10.19466013,42.01751351,40.87651466
12/1/2015 16:00,33.20127096,35.31400019,0.008313069,19.09915531,91.39147639,9.900706828,37.65786588,46.81691251
12/1/2015 17:00,31.16192645,35.25713241,0.021008337,18.26257153,85.02029657,9.385390639,42.32373536,61.97029549
12/1/2015 18:00,32.20987279,35.43537345,0.027210787,13.56318737,91.16657853,9.520361006,33.89926553,54.0068209
12/1/2015 19:00,30.85257309,35.25422377,0.017504599,11.73449476,231.8227887,8.647432387,40.90202749,63.87152238
12/1/2015 20:00,30.30717367,34.93041458,0.005616318,10.75558096,209.061799,7.862726212,44.55004632,67.86392813
12/1/2015 21:00,29.95421918,34.3066039,0.010997263,9.673974162,189.737277,7.946012914,41.52182043,67.24124085
12/1/2015 22:00,28.72410824,32.47207321,-0.003726261,8.841398406,189.1531992,6.594565213,39.46539164,72.1837471
12/1/2015 23:00,28.18438356,31.1629484,-0.045332364,14.7079714,279.6441507,5.536942303,24.62149858,71.546154
12/2/2015 1:00,27.9009121,30.54607225,-0.011762399,6.855266565,208.8445616,7.016780257,33.55087936,72.38406341
12/2/2015 2:00,28.00459424,31.01367244,-0.021643923,6.947371799,212.4606299,5.702093601,34.99309421,74.4380953
12/2/2015 7:00,28.35592747,31.70020827,-0.01322364,6.805681506,205.0378418,5.818763435,33.43532681,75.09752001
12/2/2015 9:00,29.57996205,33.56739603,-0.003618293,7.515468523,171.0067892,5.807411492,33.7698698,69.52185672
12/2/2015 10:00,33.93825252,37.84635946,0.012980581,13.13322798,113.2409549,10.0152458,37.04262376,50.03888853
12/2/2015 11:00,33.58160541,38.42146015,0.013201353,14.32888155,96.45358801,9.985508084,35.69484055,56.29210599
12/2/2015 12:00,34.76804663,38.3393757,0.008894277,14.81718575,88.66582632,10.14214903,36.37139499,48.05018114
12/2/2015 13:00,35.93633155,39.23029553,0.004638718,17.60696261,79.58960652,10.37873286,40.3632462,42.93231348
12/2/2015 14:00,34.45214837,37.6911507,0.003886174,19.63139001,79.71885145,10.12624818,39.89568055,48.35235867
12/2/2015 15:00,33.92086396,36.73000886,0.004863311,22.47902105,79.60605383,10.02951276,40.49933851,48.62230579
12/2/2015 16:00,32.82669482,36.68115277,0.021880125,17.89827626,86.03240669,9.68458128,35.74606478,55.44105666
12/2/2015 17:00,31.59352083,34.62928107,0.028463339,14.05848441,99.57617283,9.400151312,38.32838535,55.58637631
12/2/2015 18:00,30.45188722,33.95688702,0.01965354,14.95950027,262.3595238,9.118830442,39.6286726,59.97921599
12/2/2015 19:00,31.72428678,35.04425775,0.026028969,11.26517009,214.0887308,8.961170614,39.81959224,54.63301161
12/2/2015 20:00,30.11507518,34.21605886,0.011961926,9.495347571,187.8088546,8.031952381,40.98245203,65.88369955
12/2/2015 21:00,31.06762555,34.74787493,0.003992743,9.306352097,185.2663994,7.847884893,35.4032129,62.93434081
12/2/2015 22:00,30.74633594,35.09542325,-0.010490993,9.300712591,203.2562542,7.666123986,38.73109519,66.69320436
12/2/2015 23:00,27.97068019,31.20685231,-0.009311379,7.880741858,208.851943,6.998647571,38.37230504,73.66725805
12/3/2015 0:00,28.71055449,31.62485896,-0.001656474,7.686783546,200.5408287,7.292527437,33.15325975,71.86859185
12/3/2015 1:00,27.32411373,29.69346536,-0.01864796,6.94962067,212.4323273,6.645916462,36.76553965,72.76462832
12/3/2015 2:00,27.54767082,30.4607769,-0.019782051,7.077365863,212.3220778,6.158694267,36.24486923,75.87250947
12/3/2015 6:00,28.22760691,31.04333699,-0.012020846,6.839946243,206.5566158,6.463704467,33.45116973,72.30983029
12/3/2015 7:00,28.83021803,32.59335838,-0.024751993,6.872258949,187.820549,5.702269316,33.88242722,72.11341074
12/3/2015 8:00,29.10666677,33.25570248,-0.007345611,7.402186418,168.4850729,5.744419158,35.60650647,72.18381198
12/3/2015 9:00,33.71933311,38.04374193,0.02691417,10.83492343,102.428509,7.503996551,34.56786275,53.40058437
12/3/2015 10:00,33.50227511,37.6330053,0.022073805,14.2659551,91.83128357,9.470720351,33.79561603,51.8766663
12/3/2015 11:00,33.80048214,37.93031653,0.003629164,16.3982426,96.14809513,9.89839828,40.39768577,52.03069588
12/3/2015 12:00,35.3146542,39.18172323,0.004754898,17.10570871,82.24693,10.31046975,38.9079392,48.0496905
12/3/2015 13:00,34.43212456,38.06888158,0.01043862,15.85905154,85.34758508,10.06617284,37.00892031,49.13791927
12/3/2015 14:00,32.62058582,37.32721819,0.010366515,15.37827094,85.79712868,9.748997688,45.71783245,59.22007917
12/3/2015 15:00,33.13185529,37.05746467,0.017670853,16.58714232,93.09478641,9.808370829,32.66652822,53.40033905
12/3/2015 16:00,33.23641727,37.15505976,0.018231769,15.88452233,90.83848,9.810973763,33.24212432,52.99628612
12/3/2015 17:00,31.81292694,35.90844594,0.015003148,12.44802899,111.2757218,9.470612824,44.31938827,58.74936361
12/3/2015 18:00,30.66350038,34.69825132,0.026825834,12.82419877,153.1146097,8.22564286,39.93954062,62.38652328
12/3/2015 19:00,29.72615066,34.00164549,0.02145746,10.06223824,132.2027349,7.532003343,36.92753315,68.67111759
12/3/2015 20:00,29.40293922,33.88571815,0.024698412,9.8947411,123.0130148,7.329014421,41.79708958,70.98552703
12/3/2015 21:00,30.06322407,34.28674401,0.018443204,9.136679041,140.9364152,7.562272787,37.2966826,67.49052013
12/3/2015 22:00,30.06322407,34.28674401,0.018443204,9.136679041,140.9364152,7.562272787,37.2966826,67.49052013
12/3/2015 23:00,28.07172541,31.2744442,-0.011435978,7.769974458,184.0980291,5.951922238,40.2407676,75.73688105
