Date,CloudCover
2015-12-01 01:00:00,33.48986804485321
2015-12-01 02:00:00,35.498884320259094
2015-12-01 03:00:00,34.040284156799316
2015-12-01 04:00:00,34.12517607212067
2015-12-01 05:00:00,35.127460956573486
2015-12-01 07:00:00,28.887608647346497
2015-12-01 08:00:00,41.67657494544983
2015-12-01 10:00:00,34.48517918586731
2015-12-01 13:00:00,41.966015100479126
2015-12-01 14:00:00,38.10075521469116
2015-12-01 15:00:00,42.01751351356506
2015-12-01 16:00:00,37.65786588191986
2015-12-01 17:00:00,42.32373535633087
2015-12-01 18:00:00,33.89926552772522
2015-12-01 19:00:00,40.90202748775482
2015-12-01 20:00:00,44.55004632472992
2015-12-01 21:00:00,41.521820425987244
2015-12-01 22:00:00,39.465391635894775
2015-12-01 23:00:00,24.621498584747314
2015-12-02 01:00:00,33.5508793592453
2015-12-02 02:00:00,34.99309420585632
2015-12-02 07:00:00,33.43532681465149
2015-12-02 09:00:00,33.769869804382324
2015-12-02 10:00:00,37.04262375831604
2015-12-02 11:00:00,35.69484055042267
2015-12-02 12:00:00,36.371394991874695
2015-12-02 13:00:00,40.36324620246887
2015-12-02 14:00:00,39.89568054676056
2015-12-02 15:00:00,40.49933850765228
2015-12-02 16:00:00,35.74606478214264
2015-12-02 17:00:00,38.32838535308838
2015-12-02 18:00:00,39.62867259979248
2015-12-02 19:00:00,39.819592237472534
2015-12-02 20:00:00,40.982452034950256
2015-12-02 21:00:00,35.403212904930115
2015-12-02 22:00:00,38.73109519481659
2015-12-02 23:00:00,38.372305035591125
2015-12-03 00:00:00,33.15325975418091
2015-12-03 01:00:00,36.76553964614868
2015-12-03 02:00:00,36.244869232177734
2015-12-03 06:00:00,33.45116972923279
2015-12-03 07:00:00,33.88242721557617
2015-12-03 08:00:00,35.60650646686554
2015-12-03 09:00:00,34.56786274909973
2015-12-03 10:00:00,33.795616030693054
2015-12-03 11:00:00,40.39768576622009
2015-12-03 12:00:00,38.907939195632935
2015-12-03 13:00:00,37.008920311927795
2015-12-03 14:00:00,45.71783244609833
2015-12-03 15:00:00,32.66652822494507
2015-12-03 16:00:00,33.24212431907654
2015-12-03 17:00:00,44.31938827037811
2015-12-03 18:00:00,39.93954062461853
2015-12-03 19:00:00,36.92753314971924
2015-12-03 20:00:00,41.79708957672119
2015-12-03 21:00:00,37.296682596206665
2015-12-03 22:00:00,37.296682596206665
2015-12-03 23:00:00,40.24076759815216
2015-12-04 07:00:00,33.64519774913788
2015-12-04 08:00:00,34.9275141954422
2015-12-04 10:00:00,37.11596727371216
2015-12-04 11:00:00,44.634199142456055
2015-12-04 12:00:00,34.57894027233124
2015-12-04 13:00:00,37.34978437423706
2015-12-04 14:00:00,36.90652549266815
2015-12-04 15:00:00,35.3902131319046
2015-12-04 16:00:00,33.90941321849823
2015-12-04 17:00:00,46.09208703041077
2015-12-04 18:00:00,45.71203887462616
2015-12-04 21:00:00,40.75758159160614
2015-12-04 22:00:00,37.607771158218384
2015-12-04 23:00:00,30.762046575546265
2015-12-05 00:00:00,33.24929177761078
2015-12-05 01:00:00,33.80908966064453
2015-12-05 02:00:00,35.68408489227295
2015-12-05 03:00:00,33.73396396636963
2015-12-05 06:00:00,33.807700872421265
2015-12-05 09:00:00,29.6149343252182
2015-12-05 10:00:00,31.322887539863586
2015-12-05 11:00:00,42.35595166683197
2015-12-05 12:00:00,39.20065760612488
2015-12-05 13:00:00,38.75855803489685
2015-12-05 14:00:00,43.411725759506226
2015-12-05 15:00:00,40.56689143180847
2015-12-05 16:00:00,38.3373886346817
2015-12-05 17:00:00,45.756179094314575
2015-12-05 19:00:00,42.33362078666687
2015-12-06 07:00:00,44.20239329338074
2015-12-06 08:00:00,35.863786935806274
2015-12-06 09:00:00,33.57565999031067
2015-12-06 10:00:00,32.98693001270294
2015-12-06 11:00:00,36.76915168762207
2015-12-06 12:00:00,32.696157693862915
2015-12-06 13:00:00,32.17591643333435
2015-12-06 14:00:00,34.05001163482666
2015-12-07 09:00:00,39.444488286972046
2015-12-07 10:00:00,37.160998582839966
2015-12-07 11:00:00,37.42941617965698
2015-12-07 12:00:00,31.629541516304016
2015-12-07 13:00:00,32.444095611572266
2015-12-07 14:00:00,37.037867307662964
2015-12-07 15:00:00,37.92100548744202
2015-12-07 16:00:00,35.422247648239136
2015-12-07 17:00:00,38.074541091918945
