Date,Conditions
2012-12-07 15:00:00,Partially cloudy
2012-12-07 16:00:00,Partially cloudy
2012-12-07 17:00:00,Partially cloudy
2012-12-07 19:00:00,Partially cloudy
2012-12-07 20:00:00,Partially cloudy
2012-12-07 21:00:00,Partially cloudy
2012-12-07 22:00:00,Partially cloudy
2012-12-07 23:00:00,Partially cloudy
2012-12-08 07:00:00,Partially cloudy
2012-12-08 09:00:00,Partially cloudy
2012-12-08 10:00:00,Partially cloudy
2012-12-08 11:00:00,Partially cloudy
2012-12-08 13:00:00,Partially cloudy
2012-12-08 14:00:00,Partially cloudy
2012-12-08 15:00:00,Partially cloudy
2012-12-08 16:00:00,Partially cloudy
2012-12-08 17:00:00,Partially cloudy
2012-12-08 18:00:00,Partially cloudy
2012-12-08 19:00:00,Overcast
2012-12-08 22:00:00,Partially cloudy
2012-12-08 23:00:00,Partially cloudy
2012-12-09 00:00:00,Partially cloudy
2012-12-09 01:00:00,Clear
2012-12-09 02:00:00,Clear
2012-12-09 11:00:00,Partially cloudy
2012-12-09 12:00:00,Partially cloudy
2012-12-09 13:00:00,Partially cloudy
2012-12-09 14:00:00,Partially cloudy
2012-12-09 15:00:00,Partially cloudy
2012-12-09 16:00:00,Partially cloudy
2012-12-09 18:00:00,Partially cloudy
2012-12-09 19:00:00,Partially cloudy
2012-12-09 20:00:00,Partially cloudy
2012-12-10 07:00:00,Partially cloudy
2012-12-10 08:00:00,Partially cloudy
2012-12-10 09:00:00,Partially cloudy
2012-12-10 10:00:00,Partially cloudy
2012-12-10 11:00:00,Partially cloudy
2012-12-10 12:00:00,Partially cloudy
2012-12-10 13:00:00,Partially cloudy
2012-12-10 14:00:00,Partially cloudy
2012-12-10 15:00:00,Partially cloudy
2012-12-10 16:00:00,Partially cloudy
2012-12-10 17:00:00,Partially cloudy
2012-12-10 18:00:00,Overcast
2012-12-10 19:00:00,Overcast
2012-12-11 08:00:00,Partially cloudy
2012-12-11 09:00:00,Partially cloudy
2012-12-11 10:00:00,Partially cloudy
2012-12-11 11:00:00,Partially cloudy
2012-12-11 12:00:00,Partially cloudy
2012-12-11 13:00:00,Partially cloudy
2012-12-11 14:00:00,Partially cloudy
2012-12-11 15:00:00,Partially cloudy
2012-12-11 16:00:00,Partially cloudy
2012-12-11 17:00:00,Partially cloudy
2012-12-11 18:00:00,Partially cloudy
2012-12-11 19:00:00,Partially cloudy
2012-12-11 22:00:00,Partially cloudy
2012-12-12 07:00:00,Partially cloudy
2012-12-12 08:00:00,Partially cloudy
2012-12-12 09:00:00,Partially cloudy
2012-12-12 10:00:00,Overcast
2012-12-12 11:00:00,Partially cloudy
2012-12-12 12:00:00,Partially cloudy
2012-12-12 13:00:00,Partially cloudy
2012-12-12 16:00:00,"Rain, Partially cloudy"
2012-12-13 08:00:00,Partially cloudy
2012-12-13 10:00:00,Partially cloudy
2012-12-13 11:00:00,Partially cloudy
2012-12-13 12:00:00,Partially cloudy
2012-12-13 13:00:00,Partially cloudy
2012-12-13 14:00:00,Partially cloudy
2012-12-13 16:00:00,Partially cloudy
2012-12-13 17:00:00,Partially cloudy
2012-12-13 18:00:00,Partially cloudy
2012-12-13 20:00:00,Partially cloudy
2012-12-14 07:00:00,Partially cloudy
2012-12-14 08:00:00,Partially cloudy
2012-12-14 09:00:00,Partially cloudy
2012-12-14 10:00:00,Partially cloudy
2012-12-14 13:00:00,"Rain, Partially cloudy"
2012-12-14 14:00:00,Partially cloudy
2012-12-14 15:00:00,Partially cloudy
2012-12-14 16:00:00,Partially cloudy
2012-12-14 17:00:00,Partially cloudy
2012-12-14 18:00:00,Partially cloudy
2012-12-14 19:00:00,Partially cloudy
2012-12-14 20:00:00,Partially cloudy
2012-12-14 21:00:00,Partially cloudy
2012-12-15 07:00:00,Partially cloudy
2012-12-15 09:00:00,Partially cloudy
2012-12-15 10:00:00,Partially cloudy
2012-12-15 11:00:00,Partially cloudy
2012-12-15 13:00:00,Overcast
2012-12-15 14:00:00,Partially cloudy
2012-12-16 08:00:00,Partially cloudy
2012-12-16 09:00:00,Partially cloudy
2012-12-16 10:00:00,Overcast
2012-12-16 11:00:00,Partially cloudy
2012-12-16 12:00:00,Partially cloudy
2012-12-16 13:00:00,Partially cloudy
2012-12-16 14:00:00,Partially cloudy
2012-12-16 15:00:00,Partially cloudy
2012-12-17 07:00:00,Partially cloudy
2012-12-17 08:00:00,Partially cloudy
2012-12-17 09:00:00,Partially cloudy
2012-12-17 10:00:00,Partially cloudy
2012-12-17 11:00:00,Partially cloudy
2012-12-17 12:00:00,Partially cloudy
2012-12-17 13:00:00,Partially cloudy
2012-12-18 09:00:00,Partially cloudy
2012-12-18 10:00:00,Partially cloudy
2012-12-18 11:00:00,Partially cloudy
2012-12-18 12:00:00,Partially cloudy
2012-12-18 13:00:00,Partially cloudy
2012-12-18 15:00:00,Partially cloudy
2012-12-18 16:00:00,"Rain, Overcast"
2012-12-18 17:00:00,Partially cloudy
2012-12-18 19:00:00,Partially cloudy
2012-12-18 20:00:00,Partially cloudy
2012-12-19 08:00:00,Partially cloudy
2012-12-19 09:00:00,Partially cloudy
2012-12-19 10:00:00,Partially cloudy
2012-12-19 11:00:00,Partially cloudy
2012-12-19 12:00:00,Partially cloudy
2012-12-19 13:00:00,Partially cloudy
2012-12-19 14:00:00,Partially cloudy
2012-12-19 15:00:00,Partially cloudy
2012-12-19 16:00:00,Partially cloudy
2012-12-19 17:00:00,Partially cloudy
2012-12-19 18:00:00,Partially cloudy
2012-12-19 19:00:00,Partially cloudy
2012-12-19 20:00:00,Partially cloudy
2012-12-19 22:00:00,"Rain, Partially cloudy"
2012-12-20 00:00:00,Partially cloudy
2012-12-20 01:00:00,Partially cloudy
2012-12-20 07:00:00,Partially cloudy
2012-12-20 08:00:00,Partially cloudy
2012-12-20 09:00:00,Partially cloudy
2012-12-20 10:00:00,Partially cloudy
2012-12-20 11:00:00,Partially cloudy
2012-12-20 12:00:00,Partially cloudy
2012-12-20 13:00:00,Partially cloudy
2012-12-20 15:00:00,Partially cloudy
2012-12-20 16:00:00,Partially cloudy
2012-12-20 17:00:00,Partially cloudy
2012-12-20 19:00:00,Partially cloudy
2012-12-20 20:00:00,Partially cloudy
2012-12-20 21:00:00,Partially cloudy
2012-12-21 08:00:00,Partially cloudy
2012-12-21 09:00:00,Partially cloudy
2012-12-21 11:00:00,Overcast
2012-12-21 13:00:00,Overcast
2012-12-21 14:00:00,Overcast
2012-12-21 15:00:00,Partially cloudy
2012-12-21 16:00:00,Overcast
2012-12-21 17:00:00,Partially cloudy
2012-12-21 18:00:00,Partially cloudy
2012-12-22 08:00:00,Partially cloudy
2012-12-22 09:00:00,Partially cloudy
2012-12-22 11:00:00,Partially cloudy
2012-12-22 12:00:00,Partially cloudy
2012-12-22 13:00:00,Partially cloudy
2012-12-22 14:00:00,Partially cloudy
2012-12-22 15:00:00,Partially cloudy
2012-12-22 16:00:00,Partially cloudy
2012-12-22 17:00:00,Partially cloudy
2012-12-22 18:00:00,Partially cloudy
2012-12-22 19:00:00,Partially cloudy
2012-12-22 20:00:00,Partially cloudy
2012-12-22 21:00:00,Partially cloudy
2012-12-22 22:00:00,Partially cloudy
2012-12-23 08:00:00,Clear
2012-12-23 10:00:00,Partially cloudy
2012-12-23 11:00:00,Partially cloudy
2012-12-23 12:00:00,Partially cloudy
2012-12-23 13:00:00,Overcast
2012-12-23 14:00:00,Partially cloudy
2012-12-23 15:00:00,Partially cloudy
2012-12-23 16:00:00,Partially cloudy
2012-12-23 17:00:00,Partially cloudy
2012-12-23 19:00:00,Partially cloudy
2012-12-23 20:00:00,Partially cloudy
2012-12-23 21:00:00,Partially cloudy
2012-12-23 22:00:00,Partially cloudy
2012-12-24 10:00:00,Partially cloudy
2012-12-24 12:00:00,Partially cloudy
2012-12-24 13:00:00,Partially cloudy
2012-12-24 14:00:00,Partially cloudy
2012-12-24 15:00:00,Partially cloudy
2012-12-24 16:00:00,Partially cloudy
2012-12-24 17:00:00,Partially cloudy
2012-12-24 18:00:00,Partially cloudy
2012-12-24 19:00:00,Partially cloudy
2012-12-24 20:00:00,Partially cloudy
2012-12-24 21:00:00,Partially cloudy
2012-12-24 22:00:00,Overcast
2012-12-25 07:00:00,"Rain, Overcast"
2012-12-25 10:00:00,Partially cloudy
2012-12-25 11:00:00,Partially cloudy
2012-12-25 12:00:00,Partially cloudy
2012-12-25 13:00:00,Partially cloudy
2012-12-25 14:00:00,Partially cloudy
2012-12-25 16:00:00,Partially cloudy
2012-12-25 17:00:00,Partially cloudy
2012-12-25 18:00:00,Partially cloudy
2012-12-25 19:00:00,Partially cloudy
2012-12-25 20:00:00,Partially cloudy
2012-12-25 21:00:00,Partially cloudy
2012-12-25 22:00:00,Partially cloudy
2012-12-26 07:00:00,Partially cloudy
2012-12-26 08:00:00,Partially cloudy
2012-12-26 09:00:00,Partially cloudy
2012-12-26 10:00:00,Partially cloudy
2012-12-26 13:00:00,Partially cloudy
2012-12-26 15:00:00,Partially cloudy
2012-12-26 16:00:00,Partially cloudy
2012-12-27 08:00:00,Partially cloudy
2012-12-27 09:00:00,Partially cloudy
2012-12-27 10:00:00,Partially cloudy
2012-12-27 11:00:00,Overcast
2012-12-27 12:00:00,Overcast
2012-12-27 13:00:00,"Rain, Overcast"
2012-12-27 14:00:00,Overcast
2012-12-27 15:00:00,Partially cloudy
2012-12-27 16:00:00,"Rain, Overcast"
2012-12-28 08:00:00,Partially cloudy
2012-12-28 09:00:00,Partially cloudy
2012-12-28 10:00:00,Overcast
2012-12-28 13:00:00,"Rain, Partially cloudy"
2012-12-28 14:00:00,Partially cloudy
2012-12-28 15:00:00,Partially cloudy
2012-12-28 16:00:00,Partially cloudy
2012-12-28 18:00:00,Partially cloudy
2012-12-28 20:00:00,Partially cloudy
2012-12-28 22:00:00,Partially cloudy
2012-12-28 23:00:00,Partially cloudy
2012-12-29 00:00:00,Partially cloudy
2012-12-29 08:00:00,Partially cloudy
2012-12-29 09:00:00,Partially cloudy
2012-12-29 10:00:00,Partially cloudy
2012-12-29 12:00:00,Partially cloudy
2012-12-29 13:00:00,Overcast
2012-12-29 15:00:00,Partially cloudy
2012-12-29 16:00:00,Partially cloudy
2012-12-29 17:00:00,Partially cloudy
2012-12-29 18:00:00,Partially cloudy
2012-12-29 19:00:00,Partially cloudy
2012-12-29 20:00:00,Partially cloudy
2012-12-29 22:00:00,Partially cloudy
2012-12-30 00:00:00,Clear
2012-12-30 01:00:00,Partially cloudy
2012-12-30 07:00:00,"Rain, Partially cloudy"
2012-12-30 08:00:00,Partially cloudy
2012-12-30 09:00:00,Partially cloudy
2012-12-30 10:00:00,Overcast
2012-12-30 12:00:00,Overcast
2012-12-30 13:00:00,Overcast
2012-12-30 14:00:00,Partially cloudy
2012-12-30 15:00:00,Partially cloudy
2012-12-30 16:00:00,Partially cloudy
2012-12-30 17:00:00,Partially cloudy
2012-12-30 18:00:00,Partially cloudy
2012-12-30 19:00:00,Partially cloudy
2012-12-30 20:00:00,Partially cloudy
2012-12-30 21:00:00,Partially cloudy
2012-12-30 22:00:00,Partially cloudy
2012-12-31 09:00:00,Partially cloudy
2012-12-31 10:00:00,Partially cloudy
2012-12-31 11:00:00,Partially cloudy
2012-12-31 12:00:00,Partially cloudy
2012-12-31 13:00:00,Overcast
2012-12-31 14:00:00,Partially cloudy
2012-12-31 15:00:00,Partially cloudy
2012-12-31 16:00:00,Partially cloudy
