Date,RelativeHumidity
2012-12-01 10:00:00,89.61183765411377
2012-12-01 11:00:00,59.50461986541748
2012-12-01 13:00:00,59.363618812561036
2012-12-01 14:00:00,57.21819149017334
2012-12-01 15:00:00,47.81273052215577
2012-12-01 16:00:00,53.926642417907715
2012-12-01 17:00:00,57.35414752960205
2012-12-01 18:00:00,66.21410659790038
2012-12-01 19:00:00,65.6475170135498
2012-12-01 20:00:00,68.7043472290039
2012-12-01 21:00:00,72.83332530975342
2012-12-01 22:00:00,69.31352081298827
2012-12-01 23:00:00,79.03512809753417
2012-12-02 00:00:00,72.41288787841796
2012-12-02 01:00:00,76.40502193450928
2012-12-02 06:00:00,78.6465009689331
2012-12-02 07:00:00,85.68472297668457
2012-12-02 09:00:00,74.98888980865478
2012-12-02 10:00:00,68.64513904571533
2012-12-02 12:00:00,67.23247241973877
2012-12-02 13:00:00,57.09831741333008
2012-12-02 14:00:00,59.78046894073486
2012-12-02 15:00:00,54.107866058349614
2012-12-02 16:00:00,56.315872764587404
2012-12-02 18:00:00,73.63497165679931
2012-12-03 07:00:00,73.96395053863525
2012-12-03 09:00:00,82.50822692871094
2012-12-03 10:00:00,59.91326202392578
2012-12-03 11:00:00,59.49711521148682
2012-12-03 13:00:00,59.980304908752444
2012-12-03 15:00:00,61.05864902496338
2012-12-03 16:00:00,60.834310951232915
2012-12-03 17:00:00,69.27092502593993
2012-12-03 20:00:00,67.67432758331299
2012-12-03 21:00:00,77.13566875457764
2012-12-04 07:00:00,78.10075939178466
2012-12-04 08:00:00,77.77265277862548
2012-12-04 09:00:00,67.95149684906005
2012-12-04 10:00:00,63.594428367614746
2012-12-04 11:00:00,62.38348762512207
2012-12-04 13:00:00,59.69918685913086
2012-12-04 14:00:00,69.79132759094237
2012-12-04 16:00:00,71.98910282135009
2012-12-05 09:00:00,76.50047248840332
2012-12-05 10:00:00,76.62938358306884
2012-12-05 12:00:00,63.130157470703125
2012-12-05 13:00:00,59.7940637588501
2012-12-05 14:00:00,57.57484329223633
2012-12-05 15:00:00,61.72596992492676
2012-12-05 16:00:00,67.84715465545654
2012-12-05 17:00:00,67.11646854400634
2012-12-06 10:00:00,70.47209007263183
2012-12-06 11:00:00,75.43569961547851
2012-12-06 12:00:00,58.842241821289065
2012-12-06 13:00:00,61.212639808654785
2012-12-06 14:00:00,79.62838474273681
2012-12-06 15:00:00,78.67190677642822
2012-12-06 16:00:00,74.13402721405029
2012-12-06 18:00:00,67.65820240020751
2012-12-06 19:00:00,71.94659347534179
2012-12-06 20:00:00,77.30299110412597
2012-12-06 22:00:00,76.50688484191895
2012-12-07 07:00:00,78.46898643493653
2012-12-07 08:00:00,83.98029033660889
2012-12-07 09:00:00,81.65568645477295
2012-12-07 10:00:00,74.58543018341064
2012-12-07 11:00:00,84.65173683166503
2012-12-07 12:00:00,75.62278553009033
2012-12-07 13:00:00,67.71045993804931
2012-12-07 15:00:00,64.44821437835694
2012-12-07 16:00:00,76.20029418945312
2012-12-07 17:00:00,75.44930229187011
2012-12-07 19:00:00,72.43894985198975
2012-12-07 20:00:00,76.84343124389648
2012-12-07 21:00:00,78.4094049835205
2012-12-07 22:00:00,82.1165743637085
2012-12-07 23:00:00,83.14833068847656
2012-12-08 07:00:00,77.99772560119628
2012-12-08 09:00:00,77.75142757415772
2012-12-08 10:00:00,60.168274879455566
2012-12-08 11:00:00,61.83069717407227
2012-12-08 13:00:00,56.924339103698735
2012-12-08 14:00:00,54.40664951324463
2012-12-08 15:00:00,69.27101146697997
2012-12-08 16:00:00,65.85957260131836
2012-12-08 17:00:00,64.0714571762085
2012-12-08 18:00:00,67.77327114105225
2012-12-08 19:00:00,76.40061737060546
2012-12-08 22:00:00,75.49413375854492
2012-12-08 23:00:00,76.45604179382323
2012-12-09 00:00:00,75.82777259826659
2012-12-09 01:00:00,79.46750617980956
2012-12-09 02:00:00,75.93593784332275
2012-12-09 11:00:00,76.51292392730713
2012-12-09 12:00:00,74.69162693023681
2012-12-09 13:00:00,64.73537937164306
2012-12-09 14:00:00,58.80733535766602
2012-12-09 15:00:00,58.99499492645264
2012-12-09 16:00:00,55.23036975860596
2012-12-09 18:00:00,55.397601737976075
2012-12-09 19:00:00,66.31915603637695
2012-12-09 20:00:00,81.29687755584716
2012-12-10 07:00:00,76.67596744537353
2012-12-10 08:00:00,77.40900318145752
2012-12-10 09:00:00,66.8806063079834
2012-12-10 10:00:00,59.82152843475342
2012-12-10 11:00:00,59.375563392639165
2012-12-10 12:00:00,55.09970626831055
2012-12-10 13:00:00,56.88325210571289
2012-12-10 14:00:00,52.60455028533936
2012-12-10 15:00:00,56.14067642211914
2012-12-10 16:00:00,68.89663139343261
2012-12-10 17:00:00,67.05440780639648
2012-12-10 18:00:00,68.02355724334717
2012-12-10 19:00:00,76.12800197601318
2012-12-11 08:00:00,80.01401000976563
2012-12-11 09:00:00,74.0630866241455
2012-12-11 10:00:00,72.03243335723876
