Date,WindSpeed
2012-12-01 10:00:00,8.767563697695733
2012-12-01 11:00:00,14.485771781206132
2012-12-01 13:00:00,15.115917015075684
2012-12-01 14:00:00,17.144126875698568
2012-12-01 15:00:00,17.54468410164118
2012-12-01 16:00:00,17.741131111979485
2012-12-01 17:00:00,18.005402219295505
2012-12-01 18:00:00,15.575324143469334
2012-12-01 19:00:00,13.041988769173622
2012-12-01 20:00:00,13.352090439200403
2012-12-01 21:00:00,8.595447026193142
2012-12-01 22:00:00,11.334706376492978
2012-12-01 23:00:00,9.610903491824866
2012-12-02 00:00:00,7.611844896525145
2012-12-02 01:00:00,8.595838971436024
2012-12-02 06:00:00,9.063236376643182
2012-12-02 07:00:00,7.454449147731066
2012-12-02 09:00:00,11.836758498847486
2012-12-02 10:00:00,13.418718427419662
2012-12-02 12:00:00,12.131637826561928
2012-12-02 13:00:00,13.344543465971947
2012-12-02 14:00:00,17.19313219487667
2012-12-02 15:00:00,15.871871265769006
2012-12-02 16:00:00,15.877513925731183
2012-12-02 18:00:00,15.208729648590088
2012-12-03 07:00:00,11.195026552677156
2012-12-03 09:00:00,6.7500998944044115
2012-12-03 10:00:00,9.929636066406966
2012-12-03 11:00:00,11.767053064703942
2012-12-03 13:00:00,13.7145235568285
2012-12-03 15:00:00,11.080506234616042
2012-12-03 16:00:00,10.822690059989691
2012-12-03 17:00:00,14.31911531239748
2012-12-03 20:00:00,9.416545955091715
2012-12-03 21:00:00,7.100645583122969
2012-12-04 07:00:00,9.8264639146626
2012-12-04 08:00:00,6.7650857180356985
2012-12-04 09:00:00,7.537509102374316
2012-12-04 10:00:00,9.781009754538537
2012-12-04 11:00:00,12.474275006353857
2012-12-04 13:00:00,11.947251917421818
2012-12-04 14:00:00,11.587466457486153
2012-12-04 16:00:00,8.434081818163396
2012-12-05 09:00:00,10.325818372517825
2012-12-05 10:00:00,7.212859506160021
2012-12-05 12:00:00,10.858989595621825
2012-12-05 13:00:00,11.444322648644448
2012-12-05 14:00:00,12.4922166377306
2012-12-05 15:00:00,14.507150366902351
2012-12-05 16:00:00,12.189342978596688
2012-12-05 17:00:00,9.701077252626419
2012-12-06 10:00:00,12.599231204390527
2012-12-06 11:00:00,7.733041123300791
2012-12-06 12:00:00,12.32561558187008
2012-12-06 13:00:00,15.056587317585945
2012-12-06 14:00:00,9.211997166275978
2012-12-06 15:00:00,8.1821799620986
2012-12-06 16:00:00,10.030909986793995
2012-12-06 18:00:00,9.975080765783787
2012-12-06 19:00:00,8.06126080006361
2012-12-06 20:00:00,6.7500998944044115
2012-12-06 22:00:00,6.7500998944044115
2012-12-07 07:00:00,6.774525516480208
2012-12-07 08:00:00,7.190458483994007
2012-12-07 09:00:00,7.82271008566022
2012-12-07 10:00:00,8.548876497894526
2012-12-07 11:00:00,7.281301254779101
2012-12-07 12:00:00,9.677251036465169
2012-12-07 13:00:00,9.369182075560094
2012-12-07 15:00:00,13.318123653531075
2012-12-07 16:00:00,8.821544018387796
2012-12-07 17:00:00,8.891336626559497
2012-12-07 19:00:00,8.682969750463963
2012-12-07 20:00:00,7.965565341711045
2012-12-07 21:00:00,6.7500998944044115
2012-12-07 22:00:00,6.7500998944044115
2012-12-07 23:00:00,6.7500998944044115
2012-12-08 07:00:00,6.762884742766619
2012-12-08 09:00:00,7.3743645980954176
2012-12-08 10:00:00,13.689663416147233
2012-12-08 11:00:00,14.39891130924225
2012-12-08 13:00:00,15.291662558913233
2012-12-08 14:00:00,15.489635452628137
2012-12-08 15:00:00,12.508007976412774
2012-12-08 16:00:00,11.694613474607468
2012-12-08 17:00:00,10.854042300581932
2012-12-08 18:00:00,11.089391227811575
2012-12-08 19:00:00,8.200548678636551
2012-12-08 22:00:00,7.698706044256688
2012-12-08 23:00:00,7.472372533380986
2012-12-09 00:00:00,7.270211231708527
2012-12-09 01:00:00,6.779679596424103
2012-12-09 02:00:00,6.75680215805769
2012-12-09 11:00:00,6.9247493430972105
2012-12-09 12:00:00,8.419745407253505
2012-12-09 13:00:00,8.197491505742073
2012-12-09 14:00:00,11.960879448056222
2012-12-09 15:00:00,13.700862237811089
2012-12-09 16:00:00,14.48010479360819
2012-12-09 18:00:00,12.795874187350273
2012-12-09 19:00:00,11.703752556443215
2012-12-09 20:00:00,13.33410961329937
2012-12-10 07:00:00,6.7500998944044115
2012-12-10 08:00:00,6.896694172918797
2012-12-10 09:00:00,8.67667835354805
2012-12-10 10:00:00,11.65359437763691
2012-12-10 11:00:00,11.812460596859456
2012-12-10 12:00:00,11.797613981366158
2012-12-10 13:00:00,13.586137162148953
2012-12-10 14:00:00,15.333230379223824
2012-12-10 15:00:00,15.894058069586755
2012-12-10 16:00:00,19.518635225296023
2012-12-10 17:00:00,14.544224332273007
2012-12-10 18:00:00,12.245110028982163
2012-12-10 19:00:00,15.238203930854798
2012-12-11 08:00:00,8.136671064794063
2012-12-11 09:00:00,7.768588529527188
2012-12-11 10:00:00,9.422689358890057
2012-12-11 11:00:00,12.205101880431176
2012-12-11 12:00:00,11.811653730273248
2012-12-11 13:00:00,12.890722233057023
2012-12-11 14:00:00,14.464593222737314
2012-12-11 15:00:00,18.327537959814073
2012-12-11 16:00:00,21.668711674213412
2012-12-11 17:00:00,18.63509874343872
2012-12-11 18:00:00,13.707213102281095
2012-12-11 19:00:00,8.6310018658638
2012-12-11 22:00:00,8.100209344923497
2012-12-12 07:00:00,6.923369425535203
2012-12-12 08:00:00,6.7500998944044115
2012-12-12 09:00:00,7.208654879778624
2012-12-12 10:00:00,8.136905556172133
