Date,MaxTemp,MinTemp,Temp,HeatIndex,Precipitation,WindSpeed,WindDirection,Visibility,CloudCover,RelativeHumidity,Conditions
5/12/2008 0:00,31.6,21,27.2,32.3,0,16.6,137.35,8.4,14.4,61.22,Clear
5/13/2008 0:00,30.9,23.1,27.3,33,0,17.5,121.88,8.6,31.2,69.45,Partially cloudy
5/14/2008 0:00,31.2,24.1,27.5,33.7,0,16.6,156.43,7.7,46.6,70.44,Partially cloudy
5/15/2008 0:00,30.9,24.1,28.1,34.3,0,22.3,125.88,8.2,41.2,68.75,Partially cloudy
5/16/2008 0:00,31.5,23.2,28.6,34.7,0,22.3,120.94,9.3,33.2,67.96,Partially cloudy
5/17/2008 0:00,31.7,23.1,28.1,34.5,0,18.4,131.32,8.2,29.8,68.98,Partially cloudy
5/18/2008 0:00,32.1,24.9,28.2,36.5,0,22.3,131.58,8.9,24.8,72.96,Clear
5/19/2008 0:00,31,26.1,28.6,35.2,0,18.4,116.82,9.4,29.1,71.42,Partially cloudy
5/20/2008 0:00,31.6,25,28.4,35.5,0,20.3,143.68,7.7,41.1,72.84,Partially cloudy
5/21/2008 0:00,31.1,26.1,27.7,35.6,0,22.3,137.06,8.9,44.8,77.12,Partially cloudy
5/22/2008 0:00,31.1,26.1,28.6,35.6,0,25.9,114.71,10.1,35.6,70.97,Partially cloudy
5/23/2008 0:00,32.7,23.1,27.9,35.6,0,20.5,140.26,8.8,17.6,72.5,Clear
5/24/2008 0:00,30.8,24.2,27.2,33.9,0,18.4,122.94,8.4,16.8,72.6,Clear
5/25/2008 0:00,31.4,23.4,28.6,36.7,0,18.4,116.43,9.3,28.2,70.58,Partially cloudy
5/26/2008 0:00,31.1,23.6,28.1,35,0,20.5,138.24,7.9,31.9,73.05,Partially cloudy
5/27/2008 0:00,31.9,23.1,28,34.9,0,18.4,175,7.9,23.6,70.74,Clear
5/28/2008 0:00,31.1,24.1,28.3,34.8,0,18.4,117.06,8.9,22,71.31,Clear
5/29/2008 0:00,31.5,24.1,28,34,0,18.4,124.75,7.8,25,71.23,Clear
5/30/2008 0:00,31.2,24.6,27.6,34.2,0,18.4,161.9,8,24.1,71.21,Clear
5/31/2008 0:00,32.3,24.1,28.3,34.8,0,20.5,190,9,23.5,69.35,Clear
6/1/2008 0:00,31.9,23.1,27.5,35.2,0,16.6,165.59,7.1,25.3,71.63,Partially cloudy
6/2/2008 0:00,31.1,23.1,27.6,33.9,0,19.4,129.67,8,26.7,71.6,Partially cloudy
6/3/2008 0:00,32.1,24.2,28.7,35.5,0,16.6,128.21,8.7,18.2,65.51,Clear
6/4/2008 0:00,31.2,23.1,27.5,36.7,0,18.4,149.74,8,24.3,70.11,Clear
6/5/2008 0:00,30.6,22.1,27.1,34.3,0,27.7,157.14,8.2,24.3,72.19,Clear
6/6/2008 0:00,30.4,22.7,27.2,35.2,0,20.5,135.88,7.9,31.6,73.19,Partially cloudy
6/7/2008 0:00,31.9,22.1,27.1,33.7,0,18.4,157.5,7.9,30.3,72.02,Partially cloudy
6/8/2008 0:00,31.4,24.1,27.8,34.3,0,16.6,143.89,7.5,36,71.13,Partially cloudy
6/9/2008 0:00,32.1,24.1,27.9,35,0,25.9,153.81,8.6,34,68.03,Partially cloudy
6/10/2008 0:00,30.4,23.7,27,33.1,3,22.3,191,6.2,32,69.26,"Rain, Partially cloudy"
6/11/2008 0:00,31.1,22.1,27.3,34.8,0,24.1,141.67,7.8,20.5,64.08,Clear
6/12/2008 0:00,32.2,22.1,26.8,36.6,0,18.4,157.5,8.3,21.9,71.79,Clear
6/13/2008 0:00,31.1,23.1,27.4,33.6,0,29.5,126.84,8.2,20.7,69.54,Clear
6/14/2008 0:00,31.1,24.1,27.4,35.2,0,20.3,156.58,8.5,44,72.59,Partially cloudy
6/15/2008 0:00,30.2,24.1,27.7,34.3,0,18.4,122.19,7.2,40.6,72.24,Partially cloudy
6/16/2008 0:00,30.9,23.6,27.9,34.9,0,15.7,131.43,7.3,39.6,70.57,Partially cloudy
6/17/2008 0:00,31.1,22.1,27.4,34.2,0,18.4,127.35,9.1,22.7,68.66,Clear
6/18/2008 0:00,31.1,23.9,27.6,34.7,0,22.3,136.05,8.8,17.5,68.85,Clear
6/19/2008 0:00,31.1,21.1,26.3,31.9,0,20.5,168.24,7.9,21.7,69.9,Clear
6/20/2008 0:00,31,21.1,26.8,33.2,0,24.1,145,8.5,32.5,72.73,Partially cloudy
6/21/2008 0:00,31.1,22.1,27.3,35.6,0,25.9,130.31,9.1,26.3,70.31,Partially cloudy
6/22/2008 0:00,31.1,22.1,27.6,35.6,0,25.9,130.79,8.6,29.8,67.55,Partially cloudy
6/23/2008 0:00,31.1,22.1,27.4,33.8,0,25.9,95.36,8.1,13.9,67.82,Clear
6/24/2008 0:00,31.2,23.1,27.8,34.5,0,25.9,111.05,8.9,23.5,68.63,Clear
6/25/2008 0:00,31.3,24.1,28.3,34.7,0,22.3,111.25,9,12.9,67.88,Clear
6/26/2008 0:00,31.5,24.1,27.9,36.1,0.9,24.1,117.5,8.3,33.9,73.04,"Rain, Partially cloudy"
6/27/2008 0:00,31.1,23.1,27.7,33.5,0,21.4,121.11,8.9,23.9,72.22,Clear
6/28/2008 0:00,31.1,24.1,28,34.3,0,18.4,120.36,8.5,34.4,70.53,Partially cloudy
6/29/2008 0:00,30.7,24.1,27.5,33.5,0,19.4,121.58,8.5,26.8,70.74,Partially cloudy
6/30/2008 0:00,30.7,23.6,27.9,32.4,0,18.4,137.22,9.2,20.7,66.85,Clear
7/1/2008 0:00,31.1,22.1,27,33.8,0,18.4,170.59,7.4,18.3,71.27,Clear
7/2/2008 0:00,31.6,23.1,28,32.5,0,18.4,132.19,9,26.3,63.66,Partially cloudy
7/3/2008 0:00,32.1,22.1,28.1,34.3,0,22.3,127.78,7.8,16.8,66.36,Clear
7/4/2008 0:00,31.2,22.9,27.3,33.8,0,18.5,163.42,7.3,21.6,66.23,Clear
7/5/2008 0:00,31.1,21.1,26.8,33.1,0,27.7,154.72,7.4,12.3,65.44,Clear
7/6/2008 0:00,31.1,21.7,26.5,33.1,0,20.5,160.38,7.9,14.6,68.17,Clear
7/7/2008 0:00,31.1,21.4,26.4,32.5,0,31.3,166.18,7.4,8.1,67.68,Clear
7/8/2008 0:00,31.1,22.1,27.6,32.5,0,31.3,132.89,9,18.2,66.86,Clear
7/9/2008 0:00,32.1,22.1,27.8,35,0,21.4,145.26,8,26.3,65.51,Partially cloudy
7/10/2008 0:00,30.4,22.7,27.2,32,0,22.3,161.18,7.8,18.4,67.29,Clear
7/11/2008 0:00,31.7,21.1,27.3,33.4,0,22.3,140.5,7.9,22.1,68.28,Clear
7/12/2008 0:00,31.2,23.1,27.4,34,0,22.3,126.88,8.6,23.4,68.25,Clear
7/13/2008 0:00,31.3,22.1,27.3,34,0,31.3,152.11,8.9,15.8,70.33,Clear
7/14/2008 0:00,31.2,22.1,26.8,33.4,0,20.5,143.06,8.5,35.5,71.68,Partially cloudy
7/15/2008 0:00,30.7,22.9,27,34.3,0,22.3,131.84,7.1,29.3,73.33,Partially cloudy
7/16/2008 0:00,30.1,20.9,26.5,33.4,0,24.1,131.43,8.2,20.9,64.36,Clear
7/17/2008 0:00,30.1,19.1,26.5,32,0,27.7,136.94,8.7,16,67.34,Clear
7/18/2008 0:00,31.2,21.1,26.4,33.4,0,20.5,158.53,7.8,8.6,68.93,Clear
7/19/2008 0:00,31.1,21.1,25.9,32.6,0,18.5,165.88,8.6,13.4,70.1,Clear
7/20/2008 0:00,30.4,21.1,26.2,31,0,19.4,147.5,8.1,6.8,66.79,Clear
7/21/2008 0:00,31.1,21.1,26.3,32.2,0,25.9,165.26,6.8,16.2,65.54,Clear
7/22/2008 0:00,30.6,21.7,26.8,32.1,0,23.2,135.31,7.5,18.4,66.33,Clear
7/23/2008 0:00,31.1,21.7,26.7,33.1,0,27.7,145.88,8,20.5,65.82,Clear
7/24/2008 0:00,31.1,20.9,27.2,33.8,0,25.9,125.33,9.3,27.4,67.5,Partially cloudy
7/25/2008 0:00,31.1,21.1,27.4,34.7,0,22.3,127.33,8.9,15,67.89,Clear
7/26/2008 0:00,30.6,21.1,26.5,33.4,0,22.3,126.25,8.5,34,74.37,Partially cloudy
7/27/2008 0:00,30.1,21.1,26.9,32.6,0,20.5,141.58,8.9,38.7,68.67,Partially cloudy
7/28/2008 0:00,30.1,20.4,26.1,32.6,0,22.3,145.94,7.6,24.1,67.63,Clear
7/29/2008 0:00,30.1,20.1,26.6,32.2,0,19.4,135.88,8.9,31.9,69.69,Partially cloudy
7/30/2008 0:00,30.2,22.1,26.8,32.8,0,27.7,125.36,8.4,30,70.11,Partially cloudy
7/31/2008 0:00,31.1,22.1,26.3,32.2,0,25.9,148.67,8.7,3.6,69.6,Clear
8/1/2008 0:00,31.1,22.1,27,33.8,0,27.7,138.13,8.1,15.8,67.45,Clear
8/2/2008 0:00,31.1,22.1,27.4,31.5,0,20.5,147.5,8.7,28.3,64.52,Partially cloudy
8/3/2008 0:00,31.1,21.1,26.7,33.1,0,25.9,138.95,7.6,6.4,66.73,Clear
8/4/2008 0:00,31.2,20.1,26.5,32.7,0,25.9,173.89,7.7,9,65.7,Clear
8/5/2008 0:00,31.5,21.1,26.5,32.3,0,35.3,165.59,7.9,12.6,66.54,Clear
8/6/2008 0:00,30.6,22.1,25.9,31.8,0,21.4,173,7.7,10,69.68,Clear
8/7/2008 0:00,30.4,21.1,26,31.6,0,27.7,138.75,8.1,14.5,65.88,Clear
8/8/2008 0:00,30.6,21.1,27.1,32,0,33.5,125,8.4,17.9,64.1,Clear
8/9/2008 0:00,30.1,21.1,26.9,31.8,0,48.2,140.24,7.5,12.6,65.38,Clear
8/10/2008 0:00,30.6,22.1,26.6,32.1,0,23.2,148.33,8.7,21.1,66.42,Clear
8/11/2008 0:00,31.1,21.1,26.7,32.8,0,21.2,138,8.7,29.5,66.93,Partially cloudy
8/12/2008 0:00,31.2,23.1,27.5,34,0,25.9,115.83,9.2,27.6,68.58,Partially cloudy
8/13/2008 0:00,31.1,22.1,27.4,33.1,0,25.9,131.58,8.7,34,68.87,Partially cloudy
8/14/2008 0:00,31.1,22.1,27.4,33.6,0,25.9,127.75,7.9,23.6,68.14,Clear
8/15/2008 0:00,31.7,22.1,27.1,34.4,0,24.1,114.38,7.9,14.8,65.89,Clear
8/16/2008 0:00,31.1,23.1,26.6,33.7,0,23,115.63,8.5,17.3,64.79,Clear
8/17/2008 0:00,30.4,19.1,25.9,31.7,0,27.7,162.5,8.2,20,67.9,Clear
8/18/2008 0:00,31.4,21.1,26.6,33.6,0,22.3,151.11,8.6,19.5,66.63,Clear
8/19/2008 0:00,30.7,21.1,26.2,32.3,0,25,121.54,7.9,16.1,69.06,Clear
8/20/2008 0:00,31.2,23.1,27,32.9,0,25.9,151.94,7.6,10.5,66.1,Clear
8/21/2008 0:00,31.5,21.1,26.7,32.9,0,29.5,173.86,7.5,14.3,65.51,Clear
8/22/2008 0:00,30.9,21.1,26.7,32.9,0,22.3,151.94,7.5,24.5,67.36,Clear
8/23/2008 0:00,31.1,22.1,26.8,33.8,0,27.7,159.44,8.1,27.1,66.7,Partially cloudy
8/24/2008 0:00,31.7,22.1,27,32.8,0,24.1,159.67,8.4,15,68.6,Clear
8/25/2008 0:00,31.1,21.1,27,32.6,0,27.7,160,8.4,27.5,68.28,Partially cloudy
8/26/2008 0:00,31.2,23.1,27.8,33.9,0,29.5,145.29,8.2,30.3,68.18,Partially cloudy
8/27/2008 0:00,31.1,23.1,27.7,34.4,0,25,114.67,7.9,28.6,65.81,Partially cloudy
8/28/2008 0:00,32.2,22.1,27.1,35,0,25.9,122.94,8.2,24.2,65.55,Clear
8/29/2008 0:00,32.3,20.1,27,34.8,0,20.3,143.5,7.8,26.7,68.22,Partially cloudy
8/30/2008 0:00,32.9,22.1,27.1,36.4,0,25,125.67,8,23.9,71.11,Clear
8/31/2008 0:00,33.1,22.1,27.9,36.1,0,25.9,152.22,8.1,20,64.7,Clear
9/1/2008 0:00,32.6,23.9,28.1,35.7,0,27.7,150.45,7.6,27.9,67.61,Partially cloudy
9/2/2008 0:00,32.7,24.1,28.4,35.4,0,24.1,141.92,8.3,16.8,66.02,Clear
9/3/2008 0:00,32.4,24.7,29.3,34.3,0,20.5,128.64,9.1,35.8,62.12,Partially cloudy
9/4/2008 0:00,32.7,23.9,28.1,34.6,0,20.5,151.82,9.1,28.8,66.64,Partially cloudy
9/5/2008 0:00,32.1,23.9,27.6,34.8,0,25.9,170.77,8.7,22.2,67.4,Clear
9/6/2008 0:00,32.7,23.1,27.4,34.3,0,18.4,164.29,7.4,43.3,68.97,Partially cloudy
9/7/2008 0:00,32.5,24.4,28.9,38.8,0,29.5,139.33,6.7,25.3,62.3,Partially cloudy
9/8/2008 0:00,31.9,24.9,28.7,34,0,22.3,116.54,7.9,31.3,62.36,Partially cloudy
9/9/2008 0:00,32.1,24.4,28.3,33.6,0,24.1,135.38,7.9,21,66.56,Clear
9/10/2008 0:00,32.1,25.4,29,34.3,0,33.5,112.94,9.4,22.4,63.72,Clear
9/11/2008 0:00,31.9,25,28.1,34.5,0,27.7,158.67,8.2,26.3,69.32,Partially cloudy
9/12/2008 0:00,32.6,24.1,28.3,34.7,0,25,136.47,8.4,37.1,69.17,Partially cloudy
9/13/2008 0:00,32.3,24.1,28.7,34.1,0,31.3,135.53,7.9,21.6,63.83,Clear
9/14/2008 0:00,33.2,22.1,28.7,35,0,22.3,138.33,8.1,23.3,62.2,Clear
9/15/2008 0:00,32.6,23.4,28.5,36.3,0,20.5,139.58,7.8,28.8,63.23,Partially cloudy
9/16/2008 0:00,32.1,23.4,27.9,32.8,0,18.4,155.45,8.6,14.3,63.44,Clear
9/17/2008 0:00,33.1,22.1,27.7,36.4,0,25.9,158.75,7.3,18.1,67.21,Clear
9/18/2008 0:00,32.7,24.1,28.6,35.2,0,24.1,123.85,7.1,21.6,62.91,Clear
9/19/2008 0:00,32.9,23.9,28.3,35.6,0,27.7,161.84,8.1,16.8,63.46,Clear
9/20/2008 0:00,33.4,24.1,29.3,33.8,0,26.8,161.67,9.5,28.3,57.17,Partially cloudy
9/21/2008 0:00,33.4,23.1,28.6,35.6,0,17.5,118.46,7.5,10.3,62.26,Clear
9/22/2008 0:00,33.1,24.6,29,34.1,0,22.3,120.77,8.9,20,57.82,Clear
9/23/2008 0:00,32.4,24.1,28.3,35.1,0,22.3,135.94,8.9,13.6,63.36,Clear
9/24/2008 0:00,33.6,22.9,28.5,32.5,0,25.9,147.5,8.3,7,56.91,Clear
9/25/2008 0:00,33.1,23.1,28,35,0,31.3,164.21,7.8,12.9,65.36,Clear
9/26/2008 0:00,34.1,23.1,29,35.5,0,33.5,158,8.1,23.8,62.19,Clear
9/27/2008 0:00,33.4,24.1,28.3,37.6,0,35.3,149.38,8.3,27.8,68.15,Partially cloudy
9/28/2008 0:00,32.7,24.1,28.2,36,0,35.3,95.83,9.9,20,62.22,Clear
9/29/2008 0:00,33.4,23.1,28.4,33.5,0,27.7,150,8.3,26,59.1,Partially cloudy
9/30/2008 0:00,33.3,22.1,28.3,34.3,0,27.7,141.56,8.4,22.6,60.63,Clear
10/1/2008 0:00,33.3,23.7,29.2,35.2,0,24.1,111.88,9.7,21.7,59.42,Clear
10/2/2008 0:00,32.7,25,28.9,34,0,25.9,128.93,10.2,39.7,65.26,Partially cloudy
10/3/2008 0:00,33.2,24.1,29.2,36.2,0,22.3,129.29,8.7,28.7,65.53,Partially cloudy
10/4/2008 0:00,34.1,25,29.5,37.3,0,22.3,142.27,9.9,25.4,65.12,Partially cloudy
10/5/2008 0:00,33.1,25,29.3,37.2,0,20.5,143.33,8.8,34,65.73,Partially cloudy
10/6/2008 0:00,34.2,24.1,29.7,35.8,0,22.3,117.33,8.3,23.5,60.52,Clear
10/7/2008 0:00,32.9,24.1,29.2,36,0,25.9,122.22,7.9,25.8,63.87,Partially cloudy
10/8/2008 0:00,32.6,25,28.5,36.8,1,24.1,168.46,8.4,52.9,68.48,"Rain, Partially cloudy"
10/9/2008 0:00,32.7,24.4,28.7,38,0,21.4,116,10.1,48.8,72.76,Partially cloudy
10/10/2008 0:00,34.4,24.1,30,35.3,0,31.3,119.29,8.4,27.2,61.72,Partially cloudy
10/11/2008 0:00,33.1,25,29.5,36.2,0,37.1,130,8.3,32.9,67.08,Partially cloudy
10/12/2008 0:00,33.5,25,29.5,36.3,0,40.7,143.93,8.1,41.3,66.15,Partially cloudy
10/13/2008 0:00,35.1,25,29.8,37.6,0,26.8,143.33,8.3,23.5,63.75,Clear
10/14/2008 0:00,34.1,25,30,36.1,0,33.5,149.17,8.6,25.3,61.05,Partially cloudy
10/15/2008 0:00,34.1,25.9,30.1,38.2,0,27.7,147.81,8.7,20.9,62.32,Clear
10/16/2008 0:00,34.7,25.2,29.8,36.6,0,22.3,153,8.3,18,63.9,Clear
10/17/2008 0:00,34.1,27.1,30.7,37.3,0,22.3,122,8.4,35.5,61.93,Partially cloudy
10/18/2008 0:00,34.1,26.2,30.1,39.7,0,25.9,138.33,9.6,41.9,67.5,Partially cloudy
10/19/2008 0:00,34.2,26.1,30.4,37.4,0,27.7,136.33,8.9,45.6,62.76,Partially cloudy
10/20/2008 0:00,34.2,27.1,30.3,38.3,0,25.9,120.63,8.3,33.8,65.62,Partially cloudy
10/21/2008 0:00,34.1,25,28.6,39.1,0,38,126.25,7.7,37.1,72.27,Partially cloudy
10/22/2008 0:00,33.7,28.4,30.5,37.9,0,29.7,123.75,9.7,17.5,64.19,Clear
10/23/2008 0:00,36.1,25,30.2,38.9,0,18.4,174.29,8.2,36.8,63.33,Partially cloudy
10/24/2008 0:00,35.2,25.7,29.2,40.1,0,14.8,178.89,6.2,50,71.23,Partially cloudy
10/25/2008 0:00,33.2,24.1,29.9,36,0,24.1,157.78,7.8,37.2,61.76,Partially cloudy
10/26/2008 0:00,31.1,23.1,27.7,35.6,29,20.3,244.33,4.5,56.5,75.6,"Rain, Partially cloudy"
10/27/2008 0:00,30.2,24.1,26.3,36.6,6,22.3,218,5,58,85.39,"Rain, Partially cloudy"
10/28/2008 0:00,33.2,25.7,28.6,36.4,0,25.9,97,8,53.9,73.57,Partially cloudy
10/29/2008 0:00,33.2,24.4,28.7,37,15,18.4,137.81,8.9,39.1,70.78,"Rain, Partially cloudy"
10/30/2008 0:00,32.1,28.1,29.8,36.9,0,20.5,113.75,10.5,37.9,65.34,Partially cloudy
10/31/2008 0:00,31.1,24.4,28.4,36.7,20,24.1,106.18,9.5,57.6,75.65,"Rain, Partially cloudy"
11/1/2008 0:00,32.5,26.9,30.3,38,0,20.5,102.5,9.5,47.7,67.55,Partially cloudy
11/2/2008 0:00,32.1,25.6,28.8,39.1,14,25,115.77,9.1,46.4,75.79,"Rain, Partially cloudy"
11/3/2008 0:00,31.1,25,27.5,38.3,5,27.7,156.79,8.7,48.4,79.64,"Rain, Partially cloudy"
11/4/2008 0:00,33.1,24.1,27.5,37.1,45,20.5,192.73,6.3,51.9,78.89,"Rain, Partially cloudy"
11/5/2008 0:00,31.1,24.1,28.3,36.7,0,18.4,81.67,6.9,39.4,77.22,Partially cloudy
11/6/2008 0:00,32.2,25,28.4,36,5,16.6,152.69,9.1,50,76.6,"Rain, Partially cloudy"
11/7/2008 0:00,30.1,26.1,27.8,34.4,0,14.8,145.36,8.5,48.4,79.1,Partially cloudy
11/8/2008 0:00,31.1,25,27.7,37.1,0,26.8,137.22,9.3,51.3,81.36,Partially cloudy
11/9/2008 0:00,30.9,25.2,27.9,37.6,0.2,27.7,85,9.6,53.5,78.34,"Rain, Partially cloudy"
11/10/2008 0:00,32.3,25,28.4,37.9,0.4,18.4,114.67,7.7,48.4,76.33,"Rain, Partially cloudy"
11/11/2008 0:00,32.5,25,29.2,36.8,0,22.3,150.71,8.9,48.8,71.21,Partially cloudy
11/12/2008 0:00,33.4,25,28.4,39.2,8,19.4,192,7.7,56.7,75.96,"Rain, Partially cloudy"
11/13/2008 0:00,32.2,25,28.2,38,0,13,137.92,7.6,39.3,78.32,Partially cloudy
11/14/2008 0:00,32.4,25,27.8,38.8,9,22.3,195.56,6.4,56.8,81.17,"Rain, Partially cloudy"
11/15/2008 0:00,32.1,25,28.4,36.5,0,20.5,157.35,7.9,41.1,73.15,Partially cloudy
11/16/2008 0:00,29.6,25,27.5,34.3,18.2,13,96.67,8.3,63.5,79.86,"Rain, Partially cloudy"
11/17/2008 0:00,32.9,25,28.6,39.2,1,24.1,127.06,8.7,38.1,75,"Rain, Partially cloudy"
11/18/2008 0:00,30.4,25,27.3,36.3,4,13,235.56,9.3,50,83.5,"Rain, Partially cloudy"
11/19/2008 0:00,28.1,23.7,25.4,32.1,21,18.4,222.69,6.6,45.5,90.09,"Rain, Partially cloudy"
11/20/2008 0:00,31.7,24.1,28.1,36.3,0,13.9,148,5.8,43.5,76.79,Partially cloudy
11/21/2008 0:00,32.3,25,27.9,36.8,6,20.5,204.58,5.2,61,78.96,"Rain, Partially cloudy"
11/22/2008 0:00,31.2,24.9,28.2,38,12,24.1,226.47,7.3,66.1,79.23,"Rain, Partially cloudy"
11/23/2008 0:00,30.4,24.1,27.2,36.6,4,13,199.17,7.3,60.9,82.1,"Rain, Partially cloudy"
11/24/2008 0:00,30.1,25,27.4,35.5,2,14.8,190,6.4,64.6,84.15,"Rain, Partially cloudy"
11/25/2008 0:00,31.1,25,27.5,37.9,2.2,27.7,126.67,6.2,64,83.66,"Rain, Partially cloudy"
11/26/2008 0:00,31.9,25,28.2,39.2,25.9,18.4,166.67,8.1,50.6,77.73,"Rain, Partially cloudy"
11/27/2008 0:00,32.1,25,27.9,37.2,0,18.4,106.67,7.8,60.5,77.9,Partially cloudy
11/28/2008 0:00,31.7,25,28.7,37.6,0,18.4,107.5,8.7,68.6,75.85,Partially cloudy
11/29/2008 0:00,32.7,25.7,28.9,38,6,14.8,84,8,65,75.09,"Rain, Partially cloudy"
11/30/2008 0:00,32.1,24.7,28.4,38.1,27,18.4,133.75,7.8,68.9,78.59,"Rain, Partially cloudy"
12/1/2008 0:00,31.5,25,29,37,5,18.4,106.67,8,48,73.71,"Rain, Partially cloudy"
12/2/2008 0:00,32.1,25,28.1,39.3,0,18.4,180.63,6.5,41.7,77.9,Partially cloudy
12/3/2008 0:00,32.1,23.9,28.3,35.9,0,14.8,152.86,8.4,43.7,72.18,Partially cloudy
12/4/2008 0:00,32.6,25,29,37.2,0,14.8,113.08,8.4,44.1,71.66,Partially cloudy
12/5/2008 0:00,32.1,25.7,29.2,35.9,0,20.5,144.29,8.2,42.5,70.51,Partially cloudy
12/6/2008 0:00,28.1,26.1,27,32.1,0,7.6,185,7.1,52.5,84.11,Partially cloudy
12/7/2008 0:00,32.1,25.4,28.1,38.8,1,16.6,172.22,5.6,45,79.72,"Rain, Partially cloudy"
12/8/2008 0:00,31.6,24.2,28.1,37.8,0,16.6,127.33,8.9,40.3,78.64,Partially cloudy
12/9/2008 0:00,29.1,24.7,26.8,32.9,2,14.8,214.69,8.3,49.7,84.81,"Rain, Partially cloudy"
12/10/2008 0:00,30.1,24.4,26.2,35.2,26.5,9.4,258.46,7,52.8,87.72,"Rain, Partially cloudy"
12/11/2008 0:00,31.1,24.1,26.4,34.7,4,18.4,230.38,7.5,65.8,84.98,"Rain, Partially cloudy"
12/12/2008 0:00,29.9,23.1,24.9,35.5,60.9,18.4,201.43,6,77.2,90.59,"Rain, Overcast"
12/13/2008 0:00,29.7,24.1,25.6,33.4,9.2,9.4,203.33,6.4,56.4,90.58,"Rain, Partially cloudy"
12/14/2008 0:00,30.4,24.1,26.8,35.8,11.8,20.5,106.67,6.3,53.2,84.6,"Rain, Partially cloudy"
12/15/2008 0:00,31.1,23.9,26.9,36.7,89.2,20.5,204.62,8,43.2,82.22,"Rain, Partially cloudy"
12/16/2008 0:00,31.3,23.1,26,37.4,71.8,14.8,237.92,8,51.9,87,"Rain, Partially cloudy"
12/17/2008 0:00,31.2,24.2,26.9,35.6,3,14.8,230,7.8,70.9,81.12,"Rain, Partially cloudy"
12/18/2008 0:00,30.4,22.7,25.5,35.3,24,18.4,272.67,7.8,59.1,88.42,"Rain, Partially cloudy"
12/19/2008 0:00,30.1,24.1,26,34.3,35.5,16.6,192,9,58.8,88.09,"Rain, Partially cloudy"
12/20/2008 0:00,32.1,24.1,27.8,36.9,5.6,13,215.36,6.9,55.9,81.36,"Rain, Partially cloudy"
12/21/2008 0:00,30.1,25.4,27.7,35.5,4.1,20.5,271.43,7.5,56.5,83.35,"Rain, Partially cloudy"
12/22/2008 0:00,31.1,24.9,28,36.5,2,16.6,225,9.3,52.2,78.65,"Rain, Partially cloudy"
12/23/2008 0:00,31.1,24.7,28,35.2,0,27.7,193.64,8.8,65,75.13,Partially cloudy
12/24/2008 0:00,31.2,24.1,28.2,36.6,0,18.4,162.92,8.8,55.4,74.16,Partially cloudy
12/25/2008 0:00,32.1,24.7,29,36.1,0,16.6,146.67,9.9,39.7,68.37,Partially cloudy
12/26/2008 0:00,33.1,24.1,27.9,37.5,5,20.5,209.29,9.9,40,71.97,"Rain, Partially cloudy"
12/27/2008 0:00,32.7,24.1,26.4,38.4,5,18.4,257.5,8.1,48.3,85.1,"Rain, Partially cloudy"
12/28/2008 0:00,32.1,24.1,27.6,36.9,2,21.4,298.33,8,55,81.2,"Rain, Partially cloudy"
12/29/2008 0:00,32.1,25,28.7,37.1,0,16.6,276.67,8.1,59.4,77.55,Partially cloudy
12/30/2008 0:00,29.7,24.1,26,35.3,7,13,171.43,6.8,64.4,88.94,"Rain, Partially cloudy"
12/31/2008 0:00,32.1,24.1,27.1,36,6,16.6,263.16,6.1,52.8,83.68,"Rain, Partially cloudy"
1/1/2009 0:00,32.3,24.9,27.6,37.9,10.5,25.9,247.86,7.7,55.8,80.99,"Rain, Partially cloudy"
1/2/2009 0:00,33.1,25,28,38.2,0,20.5,173.13,10,33.4,79.26,Partially cloudy
1/3/2009 0:00,31.5,24.4,28.8,36.7,0,16.6,136.15,10.2,44.7,69.59,Partially cloudy
1/4/2009 0:00,31.1,24.1,27.4,36.4,0,16.6,227.22,10.1,50.7,77.71,Partially cloudy
1/5/2009 0:00,32.1,25.2,28.2,35.4,2,18.4,239,7,68.5,76.13,"Rain, Partially cloudy"
1/6/2009 0:00,32.1,23.4,27.1,36.9,22,22.3,274.12,6.7,51.7,81.85,"Rain, Partially cloudy"
1/7/2009 0:00,31.1,24.1,26.5,36.7,50,18.4,247.14,7,41.3,86.13,"Rain, Partially cloudy"
1/8/2009 0:00,32.1,23.7,26.2,36.9,85,16.6,259.23,8,45.3,87.04,"Rain, Partially cloudy"
1/9/2009 0:00,29.4,23.9,25.9,33.7,9.1,27.7,271.25,7.8,58.8,85.97,"Rain, Partially cloudy"
1/10/2009 0:00,32,23.9,26.9,35.5,2,29.5,269.69,9.9,56.5,76.48,"Rain, Partially cloudy"
1/11/2009 0:00,32.1,23.1,26.9,35.9,0,18.4,268.75,9.2,58.6,78.95,Partially cloudy
1/12/2009 0:00,30.1,23.9,25.4,34.3,42.3,24.1,255.63,8.2,67.8,88.68,"Rain, Partially cloudy"
1/13/2009 0:00,27.9,24.1,25.3,30.9,0,31.3,273.33,8.7,71.7,86.53,Partially cloudy
1/14/2009 0:00,28.5,24.7,26.4,31.8,0,31.3,279.67,9.3,61.3,80.36,Partially cloudy
1/15/2009 0:00,30.1,23.9,27.5,33.4,0,37.1,283.75,10.4,50.3,73.68,Partially cloudy
1/16/2009 0:00,32.1,23.1,27,35.9,3,31.3,260.29,7.6,65.6,79.02,"Rain, Partially cloudy"
