Date,CloudCover
2010-12-01 13:00:00,37.127262353897095
2010-12-01 15:00:00,43.971505761146545
2010-12-01 16:00:00,38.67548704147339
2010-12-02 08:00:00,39.523547887802124
2010-12-02 09:00:00,21.178598701953888
2010-12-02 10:00:00,38.91385793685913
2010-12-02 11:00:00,40.77367186546326
2010-12-02 12:00:00,39.992573857307434
2010-12-02 13:00:00,45.595765113830566
2010-12-02 14:00:00,44.856637716293335
2010-12-02 15:00:00,36.96626126766205
2010-12-02 16:00:00,37.413132190704346
2010-12-02 18:00:00,34.89653468132019
2010-12-02 22:00:00,38.463008403778076
2010-12-03 11:00:00,45.11999785900116
2010-12-03 12:00:00,40.92735052108765
2010-12-03 13:00:00,40.65442681312561
2010-12-03 14:00:00,39.124515652656555
2010-12-03 15:00:00,44.625478982925415
2010-12-04 08:00:00,38.55985999107361
2010-12-04 10:00:00,37.850016355514526
2010-12-04 11:00:00,38.222694396972656
2010-12-04 12:00:00,38.342830538749695
2010-12-04 13:00:00,38.38473558425903
2010-12-04 14:00:00,37.141650915145874
2010-12-04 15:00:00,37.42048740386963
2010-12-04 16:00:00,40.337976813316345
2010-12-04 17:00:00,42.383575439453125
2010-12-05 07:00:00,38.97586464881897
2010-12-05 09:00:00,38.55408430099487
2010-12-05 10:00:00,37.242865562438965
2010-12-05 12:00:00,39.00086283683777
2010-12-05 13:00:00,45.83854079246521
2010-12-05 15:00:00,36.707302927970886
2010-12-05 16:00:00,37.513571977615356
2010-12-06 07:00:00,41.970983147621155
2010-12-06 09:00:00,18.231281638145447
2010-12-06 10:00:00,39.331620931625366
2010-12-06 11:00:00,42.12688207626343
2010-12-06 12:00:00,41.852205991744995
2010-12-06 13:00:00,39.64747190475464
2010-12-07 11:00:00,43.66528391838074
2010-12-07 12:00:00,37.06768453121185
2010-12-07 13:00:00,36.98897361755371
2010-12-07 14:00:00,42.512765526771545
2010-12-07 15:00:00,47.56295680999756
2010-12-07 16:00:00,46.151864528656006
2010-12-07 19:00:00,48.950180411338806
2010-12-08 08:00:00,38.73450458049774
2010-12-08 09:00:00,37.998807430267334
2010-12-08 10:00:00,38.92948031425476
2010-12-08 11:00:00,37.91772723197937
2010-12-08 13:00:00,37.513571977615356
2010-12-08 14:00:00,44.65073347091675
2010-12-08 15:00:00,47.56436347961426
2010-12-08 16:00:00,47.56295680999756
2010-12-08 17:00:00,46.40991687774658
2010-12-08 18:00:00,41.812196373939514
