Date,Temperature
2010-12-01 13:00:00,30.33720821142197
2010-12-01 15:00:00,28.468800964951512
2010-12-01 16:00:00,27.744220197200775
2010-12-02 08:00:00,27.59618378430605
2010-12-02 09:00:00,29.142408311367035
2010-12-02 10:00:00,29.90069057941437
2010-12-02 11:00:00,30.304255545139316
2010-12-02 12:00:00,31.963100969791416
2010-12-02 13:00:00,30.337918341159824
2010-12-02 14:00:00,30.506197476387026
2010-12-02 15:00:00,30.612163388729098
2010-12-02 16:00:00,30.05026860237122
2010-12-02 18:00:00,26.632285986840724
2010-12-02 22:00:00,28.54889720380306
2010-12-03 11:00:00,28.642590552568436
2010-12-03 12:00:00,30.1932904958725
2010-12-03 13:00:00,29.277023327350616
2010-12-03 14:00:00,27.722661584615707
2010-12-03 15:00:00,29.782512199878695
2010-12-04 08:00:00,29.3454758644104
2010-12-04 10:00:00,29.065349972248075
2010-12-04 11:00:00,30.052871823310856
2010-12-04 12:00:00,30.604174208641055
2010-12-04 13:00:00,30.45500903129578
2010-12-04 14:00:00,30.39888805150986
2010-12-04 15:00:00,30.530322039127352
2010-12-04 16:00:00,27.942109757661818
2010-12-04 17:00:00,27.745386949181555
2010-12-05 07:00:00,27.73166931569576
2010-12-05 09:00:00,28.16180934309959
2010-12-05 10:00:00,30.72518781423569
2010-12-05 12:00:00,29.387245166301728
2010-12-05 13:00:00,30.77291514873505
2010-12-05 15:00:00,31.078279757499697
2010-12-05 16:00:00,29.72255122661591
2010-12-06 07:00:00,29.389859414100645
2010-12-06 09:00:00,29.38454314470291
2010-12-06 10:00:00,28.782525146007536
2010-12-06 11:00:00,30.239964544773105
2010-12-06 12:00:00,30.065976142883304
2010-12-06 13:00:00,29.45671305656433
2010-12-07 11:00:00,28.241585141420362
2010-12-07 12:00:00,31.07091205120087
2010-12-07 13:00:00,31.11386343240738
2010-12-07 14:00:00,31.443095457553866
2010-12-07 15:00:00,31.189011919498448
2010-12-07 16:00:00,30.433340370655063
2010-12-07 19:00:00,29.189964067935943
2010-12-08 08:00:00,27.58753266185522
2010-12-08 09:00:00,28.759592807292936
2010-12-08 10:00:00,29.480843353271485
2010-12-08 11:00:00,29.66819454431534
2010-12-08 13:00:00,30.16807250976563
2010-12-08 14:00:00,31.11771048307419
2010-12-08 15:00:00,30.781445527076723
2010-12-08 16:00:00,31.189011919498448
2010-12-08 17:00:00,29.996547067165377
2010-12-08 18:00:00,31.387305724620823
2010-12-09 08:00:00,28.662844467163083
2010-12-09 09:00:00,28.004696667194366
2010-12-09 10:00:00,28.92162103652954
2010-12-09 11:00:00,29.411508226394652
2010-12-09 12:00:00,31.06754974126816
2010-12-09 13:00:00,30.98364901542664
2010-12-10 10:00:00,29.352695369720458
2010-12-10 12:00:00,28.013639119267463
2010-12-10 13:00:00,28.677244442701337
2010-12-10 14:00:00,27.858030948042867
2010-12-10 15:00:00,29.39072083234787
2010-12-10 16:00:00,28.601112139225005
2010-12-10 17:00:00,28.02517530918121
2010-12-10 18:00:00,28.49942894876003
2010-12-11 10:00:00,28.19368490576744
2010-12-11 11:00:00,27.511329124867913
2010-12-11 12:00:00,28.574153012037275
2010-12-11 13:00:00,28.36309870481491
2010-12-12 07:00:00,28.223854944109917
2010-12-12 09:00:00,27.377095913887022
2010-12-12 10:00:00,29.19797750711441
2010-12-12 11:00:00,29.512661135196684
2010-12-12 13:00:00,29.4387979388237
2010-12-13 08:00:00,27.534947058558462
2010-12-13 09:00:00,29.81346724033356
2010-12-13 10:00:00,30.469272494316105
2010-12-13 11:00:00,29.18318784236908
2010-12-13 12:00:00,30.559778749942783
2010-12-13 13:00:00,30.40632544755936
2010-12-13 14:00:00,29.877094423770906
2010-12-13 15:00:00,30.760903370380404
2010-12-13 16:00:00,29.742967236042023
2010-12-13 17:00:00,29.108487486839294
2010-12-13 18:00:00,27.762640345096585
2010-12-13 19:00:00,27.8421323120594
2010-12-13 20:00:00,27.862086516618728
2010-12-13 21:00:00,27.97495061159134
2010-12-13 22:00:00,28.07486255764961
2010-12-13 23:00:00,27.61112220138311
2010-12-14 00:00:00,27.947738969326018
2010-12-14 07:00:00,28.735096198320388
2010-12-14 08:00:00,29.114001357555388
2010-12-14 09:00:00,28.716451543569562
2010-12-14 10:00:00,29.873615229129793
2010-12-14 11:00:00,29.095459473133086
2010-12-14 13:00:00,29.833679473400117
2010-12-14 14:00:00,29.457861173152924
2010-12-14 15:00:00,30.473169386386875
2010-12-14 16:00:00,29.997356438636782
2010-12-14 17:00:00,29.09967790842056
2010-12-14 18:00:00,28.809165376424787
2010-12-14 19:00:00,28.537536230683326
2010-12-15 08:00:00,28.268658396601676
2010-12-15 09:00:00,27.596855595707893
2010-12-15 10:00:00,27.991992843151092
2010-12-15 11:00:00,28.144295382499692
2010-12-15 12:00:00,29.44117841720581
2010-12-15 16:00:00,29.552935636043546
2010-12-15 17:00:00,28.204729628562927
2010-12-15 18:00:00,27.898947101831435
2010-12-15 19:00:00,27.63469624817371
2010-12-16 08:00:00,27.99693309664726
2010-12-16 09:00:00,27.591385887563227
2010-12-16 10:00:00,29.05010114908218
2010-12-16 12:00:00,29.543192744255066
2010-12-16 13:00:00,29.540525126457215
2010-12-16 14:00:00,29.83769810199738
2010-12-16 15:00:00,30.150706970691683
2010-12-16 17:00:00,28.014944037795065
2010-12-16 18:00:00,27.907796818017957
2010-12-16 19:00:00,27.785317742824553
2010-12-16 20:00:00,26.955717222392558
2010-12-17 08:00:00,27.696377962827682
2010-12-17 09:00:00,28.022121641039845
