Date,Temperature,HeatIndex,Precipitation,WindSpeed,WindDirection,Visibility,CloudCover,RelativeHumidity
12/1/2013 10:00,30.40998396,33.31790032,-0.137210525,8.39495236,190.9100625,8.107859768,38.84471059,63.45793418
12/1/2013 11:00,29.59473132,32.22920017,-0.29377612,9.054253283,135.0659103,8.291015428,35.53407788,60.0008161
12/1/2013 12:00,28.95682935,31.51707258,0.007104041,11.10137051,107.4333795,8.489844922,32.42022395,62.10290055
12/1/2013 13:00,30.66339167,33.39698067,-0.537685253,10.7218717,120.5678021,8.514628481,32.72436261,54.18431528
12/1/2013 14:00,30.84387093,33.91980181,-0.514987463,12.52665685,107.6612062,8.588219274,30.99628687,56.23904736
12/1/2013 15:00,31.31531298,34.56026382,-0.469580715,15.44249192,94.0848552,8.412079614,29.52319384,54.55668456
12/1/2013 16:00,31.30786598,35.01078711,-0.524577352,16.58011445,91.23037018,8.429172169,30.09886146,57.42956643
12/1/2013 17:00,29.8911271,33.64853568,-0.22915617,12.60481143,96.99307962,8.780778103,32.07623661,64.42514241
12/1/2013 21:00,27.66106685,30.24731975,0.012848672,14.45294187,220.4850716,8.056111619,34.78706181,72.63398834
12/1/2013 22:00,27.97340976,31.97314944,-0.257495649,7.204517242,194.0287042,7.163184024,30.67483306,77.42955519
12/1/2013 23:00,27.69558052,31.56350508,-0.219850266,7.20995931,174.5475916,7.845791698,36.3451004,77.29767045
12/2/2013 1:00,27.79756341,31.36044762,-0.238558805,7.204517242,173.1048897,7.910613906,32.44822621,76.074725
12/2/2013 10:00,27.62043289,31.24289105,-0.266505273,7.204517242,163.9654554,7.910654325,39.69483376,77.57268822
12/2/2013 11:00,30.68829778,34.70482225,-0.407084941,9.486992061,97.88656783,8.514628481,33.63280296,61.54266917
12/2/2013 12:00,32.17164209,36.32688975,-0.560859157,13.20706834,97.10876819,8.514628481,31.02447093,57.49205802
12/2/2013 13:00,30.79574273,34.64807458,-0.278199834,15.23539567,106.227384,8.80541696,30.30772805,61.37118262
12/2/2013 15:00,31.69955444,35.85438886,-0.615601066,15.1154806,96.19258587,8.514628481,31.02690578,59.7327351
12/2/2013 16:00,30.75048489,34.5223907,-0.340752663,13.09920563,96.19079952,8.479309201,30.22635281,60.40800813
12/2/2013 19:00,30.38772509,33.49228563,-0.341750486,10.37522569,102.2902138,8.472606856,31.97152317,58.54130834
12/3/2013 7:00,28.38025962,31.11340656,-0.173259566,24.63304303,269.9970405,9.2679216,54.24464941,74.84405247
12/3/2013 8:00,27.944443,32.00858462,-0.280381775,7.204517242,211.721709,6.347649476,32.60608613,77.51469399
12/3/2013 10:00,29.60008121,33.80478005,-0.277924643,8.513204464,213.0904113,8.06614048,39.33356404,70.49018937
12/3/2013 11:00,30.87173002,35.21196513,-0.432217775,8.402503073,97.78044368,8.514628481,35.34820676,61.91190653
12/3/2013 12:00,32.65839964,36.08526082,-0.500180737,9.755066085,134.2203261,8.514628481,37.30200529,54.39880942
12/3/2013 13:00,33.03384154,37.07128987,-0.761677264,14.91778178,93.75415693,8.514628481,32.7133745,53.13692533
12/3/2013 14:00,32.24398627,35.53821664,-0.735912487,14.16123372,101.0996331,8.977919683,32.38595128,53.03433701
12/3/2013 15:00,32.62992265,36.73802972,-0.814031099,17.8914907,88.53312128,8.514628481,32.25842118,54.95037864
12/3/2013 16:00,31.43825697,35.15649986,-0.508858823,16.70455946,93.44797634,8.41737698,30.32299578,57.51814427
12/3/2013 17:00,30.45079527,34.19539423,-0.417184036,12.62369944,101.069146,8.665303111,32.41208196,61.48797704
12/3/2013 18:00,29.68048089,33.39646025,-0.165012667,9.750116256,125.5021284,8.378301121,33.34179521,66.12228448
12/3/2013 20:00,29.22594585,33.78404918,-0.288635551,9.282682943,124.0956745,8.309316523,33.07035565,71.16746557
12/3/2013 21:00,28.27788676,32.2811903,-0.255412356,7.568621108,205.5492999,7.489537533,35.80311537,71.09733883
12/3/2013 22:00,28.13539755,30.81023512,-0.159415905,8.547924775,219.4730292,8.009673771,34.96166468,73.3072582
12/4/2013 0:00,28.04196748,31.16280837,-0.204427725,7.862361404,227.1409418,7.459717313,34.25735831,75.98249293
12/4/2013 1:00,28.03279614,31.32120981,-0.229518757,7.24852607,210.5144631,7.078060769,32.49217272,75.39045334
12/4/2013 9:00,27.69184057,31.44823446,-0.269026504,7.204517242,208.759507,7.144843318,33.91820192,77.75446451
12/4/2013 10:00,31.16626565,35.43771882,-0.394380012,12.46223091,97.47493297,8.514628481,30.76332211,62.49542872
12/4/2013 12:00,30.62197977,34.79372249,-0.39810895,14.45831659,104.1593922,9.26310765,31.62397742,64.03274335
12/4/2013 13:00,31.95277218,36.13019123,-0.589859628,15.12179822,96.22928794,8.514628481,30.84899187,58.82790305
