Date,Precipitation
2013-12-12 13:00:00,-0.28739721165038645
2013-12-12 14:00:00,-0.17152585764415562
2013-12-13 09:00:00,-0.09279126417823136
2013-12-13 10:00:00,-0.35415930207818747
2013-12-13 11:00:00,-0.29663138976320624
2013-12-13 13:00:00,-0.3883179717231542
2013-12-13 14:00:00,-0.4194493303075433
2013-12-13 15:00:00,-0.5898596281185746
2013-12-13 16:00:00,-0.18176302686333656
2013-12-13 17:00:00,-0.17551081557758152
2013-12-14 08:00:00,-0.20999297965317965
2013-12-14 09:00:00,-0.3006138054188341
2013-12-14 10:00:00,-0.28622076218016446
2013-12-14 11:00:00,-0.31407170719467103
2013-12-14 12:00:00,-0.25120917917229235
2013-12-14 13:00:00,-0.2916838254313916
2013-12-14 14:00:00,-0.3229412976652384
2013-12-15 08:00:00,0.12323030008701608
2013-12-15 10:00:00,-0.2854797507170588
2013-12-15 11:00:00,-0.18778143194504082
2013-12-15 12:00:00,-0.20631938823498785
2013-12-15 13:00:00,-0.2925501170102507
2013-12-16 09:00:00,-0.16104758880101144
2013-12-16 10:00:00,-0.29652957362122834
2013-12-16 12:00:00,-0.2575982150156051
2013-12-16 13:00:00,-0.3520525873173028
2013-12-16 14:00:00,0.1532310222974047
2013-12-16 15:00:00,0.6768238248769194
2013-12-16 16:00:00,0.04577010672073811
2013-12-16 17:00:00,-0.05133821605704725
2013-12-16 18:00:00,-0.07276326220016927
2013-12-16 19:00:00,-0.1657928128261119
2013-12-16 20:00:00,-0.2652191303204745
2013-12-17 07:00:00,-0.23572208127006888
2013-12-17 10:00:00,-0.3339250630233437
2013-12-17 12:00:00,-0.170430677710101
2013-12-17 13:00:00,-0.18379026418551803
2013-12-17 14:00:00,-0.3924545494373888
2013-12-18 08:00:00,0.017788484459742904
2013-12-18 09:00:00,-0.3142648369539529
2013-12-18 10:00:00,-0.25780105544254184
2013-12-18 11:00:00,-0.19032887765206397
2013-12-18 12:00:00,-0.428980621509254
2013-12-19 08:00:00,-0.15280173160135746
2013-12-19 09:00:00,-0.16121150320395827
2013-12-19 10:00:00,-0.20452587376348674
2013-12-19 12:00:00,-0.1718949880450964
2013-12-19 13:00:00,-0.21918022981844842
2013-12-19 14:00:00,-0.23758332035504282
2013-12-19 15:00:00,-0.270270636305213
2013-12-19 16:00:00,0.05737129133194685
2013-12-19 17:00:00,-0.2431483247783035
2013-12-19 19:00:00,-0.23565810755826533
2013-12-19 20:00:00,-0.2454006162006408
2013-12-20 09:00:00,-0.23673915909603238
2013-12-20 10:00:00,-0.32986075268127024
2013-12-20 11:00:00,-0.2302298443391919
2013-12-20 13:00:00,-0.4142449125647545
2013-12-20 14:00:00,-0.3622302005533129
2013-12-21 09:00:00,0.0028932371642440557
2013-12-21 10:00:00,-0.2086493233218789
2013-12-21 11:00:00,-0.14610495511442423
2013-12-21 13:00:00,-0.23875789437443018
2013-12-21 14:00:00,-0.39082161523401737
2013-12-22 09:00:00,-0.24033393990248442
2013-12-22 10:00:00,-0.23347687488421798
2013-12-22 11:00:00,-0.13324111280962825
2013-12-22 13:00:00,-0.15242722490802407
2013-12-22 14:00:00,-0.20331679144874215
2013-12-23 13:00:00,-0.14798248978331685
2013-12-23 14:00:00,0.11531432427000254
2013-12-23 15:00:00,-0.05681415740400553
2013-12-23 16:00:00,-0.21081513562239707
2013-12-23 17:00:00,-0.09082349948585033
2013-12-23 18:00:00,-0.21081513562239707
2013-12-24 08:00:00,-0.18875383236445487
2013-12-24 09:00:00,-0.22497295564971864
2013-12-24 10:00:00,-0.4201200748793781
2013-12-24 11:00:00,-0.2147277428302914
2013-12-24 12:00:00,-0.14502998837269843
2013-12-24 13:00:00,-0.16382854897528887
2013-12-24 14:00:00,-0.4349047956056893
2013-12-24 15:00:00,-0.3806413346901536
2013-12-24 16:00:00,-0.3556714989244938
2013-12-24 17:00:00,-0.1647689000237733
2013-12-24 18:00:00,-0.19626868050545454
2013-12-24 19:00:00,-0.22181248757988214
2013-12-24 20:00:00,-0.16442923503927886
2013-12-24 21:00:00,-0.2158766440115869
2013-12-24 22:00:00,-0.19790574070066214
2013-12-25 08:00:00,-0.17870449996553361
2013-12-25 09:00:00,0.10079642810160294
2013-12-25 10:00:00,-0.1420946577563882
2013-12-25 11:00:00,-0.17444710154086351
2013-12-25 12:00:00,-0.04218530748039484
2013-12-25 13:00:00,0.06467722466913983
2013-12-25 14:00:00,-0.2388428314588964
2013-12-25 15:00:00,0.1150298704742454
2013-12-25 16:00:00,-0.13795962207950652
2013-12-25 17:00:00,-0.16420868202112615
2013-12-26 08:00:00,-0.019347713445313275
2013-12-26 09:00:00,-0.342001587850973
2013-12-26 10:00:00,-0.21939253085292876
2013-12-26 12:00:00,-0.2725562273990363
2013-12-26 13:00:00,-0.4405289809219539
2013-12-26 14:00:00,-0.5768804247491062
2013-12-26 15:00:00,-0.5898596281185746
2013-12-26 16:00:00,-0.3501967245247215
2013-12-26 17:00:00,-0.3938735988922417
2013-12-26 18:00:00,-0.02544484578538686
2013-12-26 19:00:00,-0.2557608566712588
2013-12-26 20:00:00,0.142479958711192
2013-12-26 21:00:00,0.12323894799919799
2013-12-27 08:00:00,-0.21166684036143124
2013-12-27 09:00:00,-0.3098275202792138
2013-12-27 10:00:00,-0.24876955104991794
2013-12-27 12:00:00,-0.09459648979827762
2013-12-27 13:00:00,-0.3667083603795618
2013-12-27 14:00:00,-0.2933930696453899
2013-12-27 15:00:00,-0.5085462480783463
2013-12-27 16:00:00,-0.5541861359961331
2013-12-27 18:00:00,-0.46703410241752863
2013-12-27 19:00:00,-0.24842734378762543
2013-12-27 20:00:00,-0.1892605791799724
2013-12-27 21:00:00,-0.07310634467285126
2013-12-27 22:00:00,-0.1865230044350028
2013-12-27 23:00:00,-0.11668675835244358
2013-12-28 01:00:00,-0.331764793721959
2013-12-28 09:00:00,-0.25949667138047516
2013-12-28 10:00:00,-0.08153532922733575
2013-12-28 11:00:00,0.12804458237951621
2013-12-28 13:00:00,-0.16431133169680834
2013-12-28 14:00:00,-0.5009224154055119
2013-12-28 15:00:00,-0.46034161862917244
2013-12-28 16:00:00,-0.45827724738046527
2013-12-28 17:00:00,-0.34812439302913845
2013-12-28 18:00:00,-0.011303717270493507
2013-12-28 19:00:00,-0.014967931434512138
2013-12-28 20:00:00,-0.13726762239821255
2013-12-28 22:00:00,-0.19865642115473747
2013-12-28 23:00:00,-0.21639872784726322
2013-12-29 00:00:00,-0.35285161272622645
2013-12-29 08:00:00,-0.3251051511615515
2013-12-29 09:00:00,-0.2139017942827195
2013-12-29 10:00:00,0.18782390048727393
2013-12-29 11:00:00,0.20465934334788471
2013-12-29 12:00:00,-0.13419730099849403
2013-12-29 13:00:00,-0.3985152146779001
2013-12-29 14:00:00,-0.47508512111380696
2013-12-29 15:00:00,-0.3985152146779001
2013-12-29 16:00:00,-0.13323248573578894
2013-12-29 17:00:00,-0.29023776948451996
2013-12-29 18:00:00,-0.1532420041039586
2013-12-29 19:00:00,-0.09593366540502757
2013-12-29 20:00:00,-0.17139753513038158
2013-12-29 21:00:00,-0.1798195180017501
2013-12-29 22:00:00,-0.25381234660744667
2013-12-29 23:00:00,-0.3391646558884531
2013-12-30 07:00:00,-0.19122609333135188
2013-12-30 08:00:00,-0.20390672492794693
2013-12-30 09:00:00,-0.31509124394506216
2013-12-30 10:00:00,-0.2508970624767244
2013-12-30 11:00:00,-0.28281606873497367
2013-12-30 12:00:00,-0.38470393628813326
2013-12-30 13:00:00,-0.3687698559369892
2013-12-30 14:00:00,-0.08861159277148545
2013-12-30 16:00:00,-0.2039374823216349
2013-12-30 17:00:00,-0.3541588019579649
2013-12-31 08:00:00,-0.1866583286318928
2013-12-31 09:00:00,0.16242906672414392
2013-12-31 10:00:00,0.19506276561878622
2013-12-31 11:00:00,0.17205331777222455
2013-12-31 12:00:00,0.007928093313239515
2013-12-31 13:00:00,-0.05649105890188366
2013-12-31 14:00:00,-0.07945147412829101
2013-12-31 15:00:00,0.08352189010474831
2013-12-31 16:00:00,-0.025222646538168192
2013-12-31 18:00:00,0.0848048651823774
2013-12-31 19:00:00,-0.08689251285977662
2013-12-31 22:00:00,0.06561019894434139
